CuspID,Origin_time,Record,Mw,MwUncert,TectClass,Mech,PreferredFaultPlane,Strike,Dip,Rake,Location,HypLat,HypLon,StationLat,StationLon,HypN,HypE,StationN,StationE,LENGTH_km,WIDTH_km,Repi_km,Rhyp_km,Rjb_km,Rrup_km,Rx_km,Ry_km,Rvol_km,HypDepth_km,ZTOR_km,HWFW,SiteCode,SiteClass1170,Vs30,Vs30Uncert,Tsite,TsiteUncert,Z1,Z1Uncertainty,Directivity,Pulse_or,Pulse_T,S_Trigger_Flag,fcButterHP,f_iniLP,fmin,fmax,References,f100.0000SA_Vert,f50.0000SA_Vert,f33.3333SA_Vert,f25.0000SA_Vert,f20.0000SA_Vert,f13.3333SA_Vert,f10.0000SA_Vert,f6.6667SA_Vert,f5.0000SA_Vert,f4.0000SA_Vert,f3.3333SA_Vert,f2.5000SA_Vert,f2.0000SA_Vert,f1.3333SA_Vert,f1.0000SA_Vert,f0.6667SA_Vert,f0.5000SA_Vert,f0.3333SA_Vert,f0.2500SA_Vert,f0.2000SA_Vert,f0.1333SA_Vert,f0.1000SA_Vert,PGA,PGV
255338,1991-09-08T13:50:30.989999Z,D91706A2,5.61,0.15,Slab,R,1,95,70,108,geonet,-40.2442,175.1672,-41.1288,174.8382,6104594.2,2694363.31,6007032,2664315,5.9,5.9,102.2,133.93,101.05,132.82,100.81,-21.43,0,86.69,83.93,nu,706A,C,210,Q3,0.5,Q2,30,Q3,0,-99999,-99999,0,0.6,20,1.02,20,HarvardCMT,0.022154123,0.022210326,0.022520641,0.023323542,0.036930699,0.043726282,0.032973465,0.066516415,0.076332247,0.07583436,0.078598603,0.057466938,0.04028238,0.010477189,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.02213,0.01185
255338,1991-09-08T13:50:30.989999Z,D91900B7,5.61,0.15,Slab,R,1,95,70,108,geonet,-40.2442,175.1672,-41.2921,174.779,6104594.2,2694363.31,5989003,2658976,5.9,5.9,121.02,148.76,119.87,147.84,119.24,-25.18,0,86.69,83.93,nu,941A,D,272,Q2,0.85,Q2,9.85E+01,Q2,0,-99999,-99999,0,0.6,12,1.02,12,HarvardCMT,0.013557775,0.013597528,0.013660982,0.013756167,0.013883418,0.015271333,0.023872431,0.025173373,0.032985297,0.035507146,0.043095471,0.042114666,0.032148084,0.008965272,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.013558,0.00758
255338,1991-09-08T13:50:30.989999Z,D91918B7,5.61,0.15,Slab,R,1,95,70,108,geonet,-40.2442,175.1672,-41.284,174.7682,6104594.2,2694363.31,5989908,2658140,5.9,5.9,120.4,148.34,119.25,147.39,118.41,-26.09,0,86.69,83.93,nu,WEL,B,1000,Q3,0.3,Q1,0,Q2,0,-99999,-99999,0,0.5,18,0.85,18,HarvardCMT,0.016799483,0.017027836,0.017383156,0.017996405,0.019281258,0.033391617,0.034648009,0.034860981,0.031913011,0.051091513,0.036479048,0.020351721,0.01366927,0.006618617,0.00284679,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.016799,0.00466
314805,1992-03-30T07:02:51.226999Z,D92505A1,5.5,0.15,Crustal,R,1,205,76,77,nlloc,-43.0605,171.212,-42.9489,171.5677,5792540.97,2364375.65,5805487,2393135,5.2,5.2,31.47,32.08,29.52,30.01,-19.97,-23.89,0,5.12,2.61,nu,APPS,C,300,Q2,0.4,Q1,30,Q2,0,-99999,-99999,0,0.6,22,1.02,22,HarvardCMT,0.015814142,0.016238661,0.017703154,0.022114919,0.041543302,0.033811727,0.047593081,0.035493303,0.04464243,0.030596338,0.015022781,0.013884429,0.013127802,0.012826439,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.01581,0.00525
339342,1992-05-27T22:30:35.064000Z,D92129A2,5.9,0.08,Slab,S,1,117,85,21,special,-41.63,173.62,-41.7999,172.328,5952812.98,2561652.09,5933893,2454147,8.2,8.2,108.89,128.17,105.65,124.79,66.02,-87.2,0,67,62.92,nu,MCAS,D,501,Q3,1.6,Q3,200,Q3,0,-99999,-99999,0,0.3,24.5,0.51,24.5,Webb_Anderson_1998&Dowrick_Rhoades1998&HarvardCMT,0.019497127,0.019618336,0.020066237,0.03358426,0.052658648,0.04285969,0.051553774,0.03048935,0.024116413,0.027162133,0.044630348,0.032765852,0.044161034,0.025170789,0.013441101,0.005304748,-9999,-9999,-9999,-9999,-9999,-9999,0.019501,0.00779
339342,1992-05-27T22:30:35.064000Z,D92467A3,5.9,0.08,Slab,S,1,117,85,21,special,-41.63,173.62,-41.2425,174.9024,5952812.98,2561652.09,5994293,2669430,8.2,8.2,115.26,133.52,112.56,130.25,-85.53,77.2,0,67,62.92,nu,467A,D,218,Q3,1.5,Q3,200,Q3,0,-99999,-99999,0,0.3,27,0.51,27,Webb_Anderson_1998&Dowrick_Rhoades1998&HarvardCMT,0.040518832,0.042737631,0.047991571,0.071609969,0.086627013,0.090002415,0.081426064,0.104558483,0.061781626,0.084640027,0.085272704,0.036878389,0.023401214,0.005662073,0.00412399,0.003053565,-9999,-9999,-9999,-9999,-9999,-9999,0.04052,0.01586
339342,1992-05-27T22:30:35.064000Z,D92468A6,5.9,0.08,Slab,S,1,117,85,21,special,-41.63,173.62,-41.2011,174.9547,5952812.98,2561652.09,5998793,2673916,8.2,8.2,121.08,138.59,118.45,135.4,-91.58,79.15,0,67,62.92,nu,468A,D,190,Q1,0.9,Q3,50,Q3,0,-99999,-99999,0,0.6,26,1.02,26,Webb_Anderson_1998&Dowrick_Rhoades1998&HarvardCMT,0.020924872,0.021854136,0.024193816,0.04255072,0.061116714,0.030902497,0.033337757,0.028206709,0.033979046,0.040792601,0.038398614,0.061424007,0.034414582,0.015335726,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.020887,0.00904
339342,1992-05-27T22:30:35.064000Z,D92644C3,5.9,0.08,Slab,S,1,117,85,21,special,-41.63,173.62,-41.2187,174.8826,5952812.98,2561652.09,5996970,2667828,8.2,8.2,114.77,133.09,112.16,129.87,-87.19,74.56,0,67,62.92,nu,644C,D,189,Q3,2,Q3,250,Q3,0,-99999,-99999,0,0.4,14,0.68,14,Webb_Anderson_1998&Dowrick_Rhoades1998&HarvardCMT,0.016299812,0.016763503,0.01759084,0.018987155,0.021324986,0.040509327,0.068892741,0.036525649,0.026549759,0.029239342,0.019557459,0.030584529,0.028050502,0.006730133,0.007345791,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.015637,0.00675
339342,1992-05-27T22:30:35.064000Z,D92646A5,5.9,0.08,Slab,S,1,117,85,21,special,-41.63,173.62,-41.2574,174.9485,5952812.98,2561652.09,5992552,2673256,8.2,8.2,118.23,136.15,115.45,132.85,-85.72,81.4,0,67,62.92,nu,WDAS,E,120,Q1,1.6,Q2,62,Q2,0,-99999,-99999,0,0.65,30,1.105,30,Webb_Anderson_1998&Dowrick_Rhoades1998&HarvardCMT,0.01679807,0.018797227,0.02506574,0.051629602,0.054931528,0.038450494,0.033336905,0.030739225,0.032069501,0.035199055,0.040280444,0.037265778,0.04336321,0.01405375,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.016239,0.00752
339342,1992-05-27T22:30:35.064000Z,D92647A1,5.9,0.08,Slab,S,1,117,85,21,special,-41.63,173.62,-41.2871,174.778,5952812.98,2561652.09,5989560,2658904,8.2,8.2,103.76,123.68,101.04,120.35,-76.54,69.97,0,67,62.92,nu,647A,C,474,Q2,0.12,Q2,5.70E+00,Q2,0,-99999,-99999,0,0.35,10,0.595,10,Webb_Anderson_1998&Dowrick_Rhoades1998&HarvardCMT,0.005775758,0.005811997,0.005890593,0.005998535,0.006155467,0.006965641,0.012039665,0.012021427,0.0117194,0.013907982,0.01678123,0.015199277,0.009557635,0.003360901,0.003661559,0.002400573,-9999,-9999,-9999,-9999,-9999,-9999,0.005749,0.00407
339342,1992-05-27T22:30:35.064000Z,D92706A2,5.9,0.08,Slab,S,1,117,85,21,special,-41.63,173.62,-41.1288,174.8382,5952812.98,2561652.09,6007032,2664315,8.2,8.2,115.91,134.05,113.6,131,-94.56,66.86,0,67,62.92,nu,706A,C,210,Q3,0.5,Q2,30,Q3,0,-99999,-99999,0,0.3,35,0.51,35,Webb_Anderson_1998&Dowrick_Rhoades1998&HarvardCMT,0.018746764,0.023096697,0.039808553,0.084977112,0.05517248,0.023971137,0.031568019,0.024124592,0.032695106,0.039924154,0.039320944,0.023744102,0.019374192,0.008458525,0.004141592,0.002052893,-9999,-9999,-9999,-9999,-9999,-9999,0.018726,0.00599
339342,1992-05-27T22:30:35.064000Z,D92918B5,5.9,0.08,Slab,S,1,117,85,21,special,-41.63,173.62,-41.284,174.7682,5952812.98,2561652.09,5989908,2658140,8.2,8.2,103.13,123.26,100.44,119.93,-76.5,69.13,0,67,62.92,nu,WEL,B,1000,Q3,0.3,Q1,0,Q2,0,-99999,-99999,0,0.4,28,0.68,28,Webb_Anderson_1998&Dowrick_Rhoades1998&HarvardCMT,0.013016284,0.014662963,0.019986161,0.057381628,0.032397268,0.0346949,0.036659752,0.016102075,0.015289522,0.018495875,0.013619595,0.018627161,0.015526521,0.003635923,0.003871053,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.011753,0.0044
339342,1992-05-27T22:30:35.064000Z,D92935B2,5.9,0.08,Slab,S,1,117,85,21,special,-41.63,173.62,-41.2108,174.9047,5952812.98,2561652.09,5997808,2669699,8.2,8.2,116.82,134.86,114.21,131.66,-88.79,75.84,0,67,62.92,nu,935A,D,240,Q3,1.2,Q3,275,Q3,0,-99999,-99999,0,0.4,15,0.68,15,Webb_Anderson_1998&Dowrick_Rhoades1998&HarvardCMT,0.009393163,0.009658252,0.010194033,0.011077093,0.012842596,0.024632283,0.037815922,0.022894249,0.015066246,0.018488732,0.018854809,0.014903727,0.012028826,0.008100356,0.00499293,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.009399,0.00605
435226,1993-04-11T06:59:48.228000Z,D93014A2,5.68,0.08,Interface,O,1,198,15,52,special,-39.74,176.52,-39.4984,176.8761,6156829.5,2811622.89,6182359,2843283,8.6,8.6,40.64,48.27,36.38,44.35,-18.05,-34.06,0,26,24.88,nu,NCDS,E,162,Q3,1.25,Q2,110,Q3,0,-99999,-99999,0,0.3,13,0.51,13,Webb_Anderson_1998&Dowrick_Rhoades1998&HarvardCMT,0.016929014,0.017001337,0.017154015,0.017515489,0.018101011,0.023984252,0.029382886,0.041660409,0.047441031,0.064238706,0.041686828,0.051406166,0.056731104,0.016338645,0.01223074,0.0037653,-9999,-9999,-9999,-9999,-9999,-9999,0.01684,0.01319
435226,1993-04-11T06:59:48.228000Z,D93015A1,5.68,0.08,Interface,O,1,198,15,52,special,-39.74,176.52,-39.4891,176.8982,6156829.5,2811622.89,6183313,2845228,8.6,8.6,42.76,50.1,38.49,46.14,-19.61,-35.57,0,26,24.88,nu,015A,B,1000,Q3,<0.1,Q3,0,Q3,0,-99999,-99999,0,0.7,12,1.19,12,Webb_Anderson_1998&Dowrick_Rhoades1998&HarvardCMT,0.013207779,0.013345092,0.01357363,0.013917233,0.014394428,0.016696941,0.024596662,0.037477077,0.050862138,0.040625194,0.036966222,0.011928337,0.010453469,0.00565018,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.013211,0.004734
435226,1993-04-11T06:59:48.228000Z,D93029A2,5.68,0.08,Interface,O,1,198,15,52,special,-39.74,176.52,-39.6458,176.8429,6156829.5,2811622.89,6166127,2839726,8.6,8.6,29.55,39.41,25.33,35.69,-19.69,-17.53,0,26,24.88,nu,HCDS,D,182,Q2,>2,Q3,1000,Q3,0,-99999,-99999,0,0.35,15,0.595,15,Webb_Anderson_1998&Dowrick_Rhoades1998&HarvardCMT,0.017226438,0.017465372,0.017914032,0.018580805,0.019714361,0.029801149,0.037584277,0.040955778,0.06310872,0.059765183,0.038442504,0.02122709,0.020656876,0.017035695,0.012137584,0.006796645,-9999,-9999,-9999,-9999,-9999,-9999,0.017207,0.00658
471730,1993-08-10T00:51:55.033000Z,D93054A6,6.89,0.08,Interface,R,1,41,41,107,nlloc,-45.3625,166.649,-43.883,169.0441,5519161.25,2012843.95,5695156,2192230,26,14.5,250.97,251.86,238.02,238.93,25.39,250.51,0,16.72,11.96,nu,HDWS,D,210,Q3,0.87,Q1,100,Q3,0,-99999,-99999,0,0.15,19,0.255,19,Robinson_etal_2003&Dowrick_Rhoades1998&HarvardCMT,0.010551978,0.01079825,0.011250918,0.012020871,0.015618513,0.044789499,0.024311275,0.030049378,0.023884117,0.025499319,0.029327182,0.018446024,0.018949151,0.014954629,0.008889075,0.004737296,0.004576158,0.002460909,-9999,-9999,-9999,-9999,0.01055,0.00869
471755,1993-08-10T09:46:38.453000Z,D93014A4,6.3,0.08,Slab,S,1,354,64,168,special,-38.55,177.92,-39.4984,176.8761,6283090.62,2938734.07,6182359,2843283,30,15,138.75,144.15,129.07,134.18,-102.17,-90.2,0,39,32.26,nu,NCDS,E,162,Q3,1.25,Q2,110,Q3,0,-99999,-99999,0,0.35,10,0.595,10,Reyners_et_al2010&Webb_Anderson_1998&Dowrick_Rhoades1998&HarvardCMT,0.008756527,0.008800016,0.008868813,0.00895928,0.009101696,0.009780417,0.013060922,0.02109593,0.016636344,0.021530302,0.021660546,0.027056429,0.028628521,0.012522125,0.00997284,0.004899675,-9999,-9999,-9999,-9999,-9999,-9999,0.008756,0.00616
471755,1993-08-10T09:46:38.453000Z,D93016A1,6.3,0.08,Slab,S,1,354,64,168,special,-38.55,177.92,-38.6774,178.031,6283090.62,2938734.07,6268431,2947608,30,15,17.14,42.71,6.16,35.7,10.58,-15.51,0,39,32.26,nu,016A,C,480,Q3,0.15,Q3,10,Q3,0,-99999,-99999,0,0.3,24.5,0.51,24.5,Reyners_et_al2010&Webb_Anderson_1998&Dowrick_Rhoades1998&HarvardCMT,0.111641071,0.113483296,0.118647364,0.138238509,0.153234459,0.233401826,0.260059303,0.240290918,0.360671726,0.454074727,0.391470915,0.396451211,0.145461756,0.067146726,0.043768463,0.013894822,-9999,-9999,-9999,-9999,-9999,-9999,0.111723,0.05522
471755,1993-08-10T09:46:38.453000Z,D93017A1,6.3,0.08,Slab,S,1,354,64,168,special,-38.55,177.92,-38.6665,178.0227,6283090.62,2938734.07,6269685,2946952,30,15,15.73,42.06,5.22,35.18,10.06,-14.19,0,39,32.26,nu,GISS,D,138,Q2,1,Q1,40,Q3,0,-99999,-99999,0,0.3,31,0.51,31,Reyners_et_al2010&Webb_Anderson_1998&Dowrick_Rhoades1998&HarvardCMT,0.105053653,0.108980935,0.120440506,0.152625044,0.205325151,0.224044897,0.35685698,0.326259798,0.236907517,0.262895589,0.228416366,0.222756846,0.240472156,0.088138035,0.048921444,0.018437348,-9999,-9999,-9999,-9999,-9999,-9999,0.103731,0.04952
608810,1994-06-18T03:25:13.819000Z,D4505A01,6.72,0.08,Crustal,R,1,221,47,112,geonet,-43.0078,171.4762,-42.9489,171.5677,5798820.69,2385786.14,5805487,2393135,16,12,9.91,11.12,2.02,4.12,2.92,-9.85,0,4.27,1,hw,APPS,C,300,Q2,0.4,Q1,30,Q2,0,-99999,-99999,0,0.15,45,0.255,45,Abercrombie_etal_2000&HarvardCMT,0.402109064,0.440132474,0.759373333,0.646687616,0.931663343,1.025941094,1.008621014,0.711267654,0.706748937,0.549972466,0.355391262,0.210284123,0.204876852,0.082986448,0.097300024,0.06228211,0.074023934,0.027251917,-9999,-9999,-9999,-9999,0.40264,0.09781
608810,1994-06-18T03:25:13.819000Z,D94051D1,6.72,0.08,Crustal,R,1,221,47,112,geonet,-43.0078,171.4762,-41.7557,171.5998,5798820.69,2385786.14,5938069,2393545,16,12,139.6,139.53,132.84,132.84,89.59,-110.18,0,4.27,1,nu,WBCS,D,300,Q3,1.2,Q2,105,Q3,0,-99999,-99999,0,0.25,18,0.425,18,Abercrombie_etal_2000&HarvardCMT,0.019425433,0.019759039,0.020366627,0.02144345,0.02448106,0.04233042,0.05220184,0.044390027,0.042828286,0.036951565,0.038510997,0.050277806,0.070830113,0.041457096,0.031127863,0.020452595,0.024941317,-9999,-9999,-9999,-9999,-9999,0.019429,0.0237
608810,1994-06-18T03:25:13.819000Z,D94129A2,6.72,0.08,Crustal,R,1,221,47,112,geonet,-43.0078,171.4762,-41.7999,172.328,5798820.69,2385786.14,5933893,2454147,16,12,151.43,151.45,143.62,143.66,41.11,-146.79,0,4.27,1,nu,MCAS,D,501,Q3,1.6,Q3,200,Q3,0,-99999,-99999,0,0.16,17,0.272,17,Abercrombie_etal_2000&HarvardCMT,0.013206767,0.013227543,0.01328636,0.013368943,0.013648534,0.019110357,0.021688483,0.018506241,0.019864591,0.030315874,0.022574202,0.036697804,0.042845461,0.03710888,0.046063325,0.013111881,0.010823712,0.004634145,-9999,-9999,-9999,-9999,0.013191,0.0198
731516,1995-02-05T22:51:04.665000Z,D5016A02,7.09,0.15,Crustal,N,0,215,58,-9.00E+01,geonet,-37.6496,179.4886,-38.6774,178.031,6374193.93,3082358.22,6268431,2947608,32.2,32.2,171.17,171.73,155.42,156.01,-99999,-99999,0,12,1.73,nu,016A,C,480,Q3,0.15,Q3,10,Q3,0,-99999,-99999,0,0.3,24.5,0.51,24.5,HarvardCMT,0.009341964,0.009392387,0.009530172,0.010444232,0.012716248,0.014910244,0.015821259,0.020686926,0.024314214,0.032426008,0.043196328,0.033433424,0.018328435,0.019714835,0.012642767,0.005171907,-9999,-9999,-9999,-9999,-9999,-9999,0.009276,0.00754
731516,1995-02-05T22:51:04.665000Z,D5017A02,7.09,0.15,Crustal,N,0,215,58,-9.00E+01,geonet,-37.6496,179.4886,-38.6665,178.0227,6374193.93,3082358.22,6269685,2946952,32.2,32.2,170.91,171.47,155.18,155.77,-99999,-99999,0,12,1.73,nu,GISS,D,138,Q2,1,Q1,40,Q3,0,-99999,-99999,0,0.25,16,0.425,16,HarvardCMT,0.012766393,0.012873203,0.013036074,0.013316591,0.013766043,0.019014069,0.019873417,0.025305298,0.030903879,0.03420339,0.034696027,0.03630073,0.023527087,0.020617847,0.009696253,0.005500133,0.004581268,-9999,-9999,-9999,-9999,-9999,0.012762,0.00988
731516,1995-02-05T22:51:04.665000Z,D5709A03,7.09,0.15,Crustal,N,0,215,58,-9.00E+01,geonet,-37.6496,179.4886,-38.6257,177.9216,6374193.93,3082358.22,6274694,2938413,32.2,32.2,174.82,175.4,159.22,159.85,-99999,-99999,0,12,1.73,nu,GWTS,D,245,Q3,1.5,Q3,125,Q3,0,-99999,-99999,0,0.17,10,0.289,10,HarvardCMT,0.007635379,0.007671385,0.007725434,0.007807533,0.007938609,0.008546219,0.013993502,0.016820297,0.018911932,0.027734845,0.020885947,0.020181962,0.017663349,0.022443865,0.020387537,0.015432669,0.014967213,0.010586766,-9999,-9999,-9999,-9999,0.007635,0.01611
731516,1995-02-05T22:51:04.665000Z,D5712A03,7.09,0.15,Crustal,N,0,215,58,-9.00E+01,geonet,-37.6496,179.4886,-37.9615,176.9855,6374193.93,3082358.22,6352382,2860270,32.2,32.2,222.62,223.48,209.17,210.15,-99999,-99999,0,12,1.73,nu,WKHS,D,210,Q3,0.71,Q2,100,Q3,0,-99999,-99999,0,0.4,15,0.68,15,HarvardCMT,0.006095552,0.006160991,0.006410664,0.006877267,0.007718492,0.015017852,0.022266993,0.018333389,0.014022447,0.017899854,0.019350936,0.018216067,0.019477636,0.006156036,0.006214018,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.006096,0.00411
722185,1995-03-22T19:43:30.268000Z,D5050A02,5.83,0.15,Slab,S,0,27,64,30,nlloc,-41.0514,174.216,-41.1247,173.0095,6016538.56,2612205.51,6009109,2510784,7.6,7.6,101.44,132.87,98.42,129.2,-99999,-99999,0,85.51,82.13,nu,MOTS,D,300,Q3,1.27,Q3,300,Q3,0,-99999,-99999,0,0.35,30,0.595,30,HarvardCMT,0.02571723,0.026732484,0.029996299,0.039053737,0.04308884,0.052265223,0.059120156,0.05729388,0.070171745,0.04783203,0.032857872,0.01503859,0.012525613,0.008302797,0.009715198,0.004211861,-9999,-9999,-9999,-9999,-9999,-9999,0.025749,0.00733
722185,1995-03-22T19:43:30.268000Z,D5056A02,5.83,0.15,Slab,S,0,27,64,30,nlloc,-41.0514,174.216,-41.2758,173.2851,6016538.56,2612205.51,5992292,2533876,7.6,7.6,81.82,118.48,78.7,114.72,-99999,-99999,0,85.51,82.13,nu,056A,B,450,Q3,0.07,Q3,5,Q3,0,-99999,-99999,0,0.4,26,0.68,26,HarvardCMT,0.068395065,0.068816315,0.069790801,0.081675417,0.072286334,0.088315,0.103026656,0.2276936,0.170162866,0.197162494,0.22577778,0.144311972,0.059572947,0.025477904,0.009250688,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0684,0.02765
722185,1995-03-22T19:43:30.268000Z,D5129A01,5.83,0.15,Slab,S,0,27,64,30,nlloc,-41.0514,174.216,-41.7999,172.328,6016538.56,2612205.51,5933893,2454147,7.6,7.6,178.06,197.87,174.9,194.27,-99999,-99999,0,85.51,82.13,nu,MCAS,D,501,Q3,1.6,Q3,200,Q3,0,-99999,-99999,0,0.4,20,0.68,20,HarvardCMT,0.011937463,0.012048376,0.012208205,0.012417809,0.013122418,0.017734163,0.017676882,0.02216304,0.032195919,0.027224181,0.033501176,0.028430879,0.034859248,0.02297318,0.017824214,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.011916,0.01147
722185,1995-03-22T19:43:30.268000Z,D5131A06,5.83,0.15,Slab,S,0,27,64,30,nlloc,-41.0514,174.216,-40.9143,175.005,6016538.56,2612205.51,6030534,2678862,7.6,7.6,67.96,109.33,64.87,106.63,-99999,-99999,0,85.51,82.13,nu,PAPS,D,200,Q3,1.4,Q1,100,Q3,0,-99999,-99999,0,0.3,37,0.51,37,HarvardCMT,0.039238491,0.047591486,0.114631513,0.170197028,0.126967629,0.133255531,0.061028154,0.054581952,0.034549524,0.040619482,0.05473822,0.075843837,0.049953159,0.01855076,0.006398057,0.003982043,-9999,-9999,-9999,-9999,-9999,-9999,0.037523,0.01199
722185,1995-03-22T19:43:30.268000Z,D5132A05,5.83,0.15,Slab,S,0,27,64,30,nlloc,-41.0514,174.216,-41.2975,174.781,6016538.56,2612205.51,5988401,2659132,7.6,7.6,54.63,101.53,52,98.73,-99999,-99999,0,85.51,82.13,nu,132A,C,245,Q2,0.47,Q2,27,Q2,0,-99999,-99999,0,0.39,28,0.663,28,HarvardCMT,0.025025177,0.025612494,0.026775683,0.036671433,0.035782781,0.070806658,0.07365323,0.110743308,0.054421613,0.071575435,0.052428151,0.035518348,0.019210351,0.007906975,0.003932629,0.001974398,-9999,-9999,-9999,-9999,-9999,-9999,0.025046,0.00811
722185,1995-03-22T19:43:30.268000Z,D5302A03,5.83,0.15,Slab,S,0,27,64,30,nlloc,-41.0514,174.216,-39.9338,175.053,6016538.56,2612205.51,6139282,2685450,7.6,7.6,143.02,166.57,140.12,164.23,-99999,-99999,0,85.51,82.13,nu,302A,D,250,Q2,0.8,Q3,80,Q3,0,-99999,-99999,0,0.6,17,1.02,17,HarvardCMT,0.024455614,0.025097244,0.02624297,0.028360435,0.032502699,0.06567789,0.098412823,0.06834743,0.056671466,0.060953749,0.052467166,0.033312085,0.031340874,0.007518586,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.024139,0.00687
722185,1995-03-22T19:43:30.268000Z,D5643B07,5.83,0.15,Slab,S,0,27,64,30,nlloc,-41.0514,174.216,-41.1513,174.9794,6016538.56,2612205.51,6004275,2676112,7.6,7.6,64.92,107.53,62.09,104.88,-99999,-99999,0,85.51,82.13,nu,643B,B,1000,Q3,<0.1,Q3,1.50E+00,Q3,0,-99999,-99999,0,0.6,24,1.02,24,HarvardCMT,0.017547882,0.01845923,0.021445005,0.03647925,0.050749908,0.052480782,0.057873267,0.049063893,0.036082091,0.03455623,0.024292372,0.018227375,0.008821538,0.004920087,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.017187,0.00507
722185,1995-03-22T19:43:30.268000Z,D5646A05,5.83,0.15,Slab,S,0,27,64,30,nlloc,-41.0514,174.216,-41.2574,174.9485,6016538.56,2612205.51,5992552,2673256,7.6,7.6,65.46,107.84,62.76,105.2,-99999,-99999,0,85.51,82.13,nu,WDAS,E,120,Q1,1.6,Q2,62,Q2,0,-99999,-99999,0,0.7,35,1.19,35,HarvardCMT,0.078297285,0.08512485,0.102294778,0.149071554,0.17702202,0.234780206,0.120316549,0.108451404,0.07086945,0.066971246,0.047555873,0.057384682,0.057523485,0.039932886,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.073252,0.01547
722185,1995-03-22T19:43:30.268000Z,D5647D02,5.83,0.15,Slab,S,0,27,64,30,nlloc,-41.0514,174.216,-41.2875,174.7769,6016538.56,2612205.51,5989514,2658817,7.6,7.6,53.8,101.07,51.16,98.26,-99999,-99999,0,85.51,82.13,nu,647D,D,474,Q2,0.12,Q2,5.70E+00,Q2,0,-99999,-99999,0,0.35,25,0.595,25,HarvardCMT,0.012208348,0.012763314,0.01400762,0.018400009,0.034839066,0.025528177,0.033129536,0.032907358,0.036550216,0.030604866,0.024629593,0.017730201,0.012806348,0.005745194,0.002924355,0.002115597,-9999,-9999,-9999,-9999,-9999,-9999,0.012202,0.00498
722185,1995-03-22T19:43:30.268000Z,D5648A03,5.83,0.15,Slab,S,0,27,64,30,nlloc,-41.0514,174.216,-41.2775,174.7735,6016538.56,2612205.51,5990634,2658549,7.6,7.6,53.01,109.27,50.36,106.39,-99999,-99999,0,85.51,82.13,nu,921A,C,330,Q3,0.5,Q3,38,Q3,0,-99999,-99999,0,0.4,36,0.68,36,HarvardCMT,0.025749323,0.027824808,0.04988125,0.057735404,0.056040414,0.055660962,0.059539115,0.079901558,0.049134829,0.036063609,0.049845783,0.039661107,0.028887544,0.010946489,0.004883908,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.025729,0.00958
722185,1995-03-22T19:43:30.268000Z,D5707A02,5.83,0.15,Slab,S,0,27,64,30,nlloc,-41.0514,174.216,-41.1391,174.8502,6016538.56,2612205.51,6005867,2665298,7.6,7.6,54.03,101.23,51.21,98.48,-99999,-99999,0,85.51,82.13,nu,707A,C,570,Q3,0.15,Q3,10,Q3,0,-99999,-99999,0,0.35,40,0.595,40,HarvardCMT,0.014271619,0.016408246,0.033334517,0.038666889,0.04096641,0.036020775,0.028152313,0.032583409,0.015049175,0.021269189,0.014963018,0.010643342,0.00903442,0.004967739,0.004627691,0.001957771,-9999,-9999,-9999,-9999,-9999,-9999,0.014302,0.00412
722185,1995-03-22T19:43:30.268000Z,D5900C02,5.83,0.15,Slab,S,0,27,64,30,nlloc,-41.0514,174.216,-41.2891,174.7799,6016538.56,2612205.51,5989335,2659058,7.6,7.6,54.09,101.23,51.45,98.43,-99999,-99999,0,85.51,82.13,nu,900C,D,250,Q3,0.8,Q3,60,Q3,0,-99999,-99999,0,0.35,26.5,0.595,26.5,HarvardCMT,0.022285861,0.022641986,0.023814948,0.033684657,0.07205475,0.045724258,0.04857636,0.06992503,0.124715661,0.043234714,0.034922511,0.036463505,0.032254457,0.013879613,0.004326935,0.002502028,-9999,-9999,-9999,-9999,-9999,-9999,0.022283,0.00838
