CuspID,Origin_time,Record,Mw,MwUncert,TectClass,Mech,PreferredFaultPlane,Strike,Dip,Rake,Location,HypLat,HypLon,StationLat,StationLon,HypN,HypE,StationN,StationE,LENGTH_km,WIDTH_km,Repi_km,Rhyp_km,Rjb_km,Rrup_km,Rx_km,Ry_km,Rvol_km,HypDepth_km,ZTOR_km,HWFW,SiteCode,SiteClass1170,Vs30,Vs30Uncert,Tsite,TsiteUncert,Z1,Z1Uncertainty,Directivity,Pulse_or,Pulse_T,S_Trigger_Flag,fcButterHP,f_iniLP,fmin,fmax,References,TotalDuration,D5_75_H1_sec,D5_75_H2_sec,D5_75_GM_sec,D5_95_H1_sec,D5_95_H2_sec,D5_95_GM_sec,D20_80_H1_sec,D20_80_H2_sec,D20_80_GM_sec
2013p542711,2013-07-20T19:17:10.749000Z,20130720_191722_INSS_20,5.74,0.06,Crustal,U,0,212,56,122,geonet,-41.5564,174.4046,-41.2335,174.9211,5960226.91,2627155.12,5995254,2671023,6.8,6.8,56.08,59.54,53.18,57.01,-99999,-99999,0,19.82,17.19,nu,INSS,B,800,Q3,0.5,Q2,0,Q3,0,-99999,-99999,0,0.08,42,0.136,42,Ristau2013&HarvardCMT,101.995,8.935,6.995,7.91,15.795,14.34,15.05,5.75,5.81,5.78
2013p542711,2013-07-20T19:17:10.749000Z,20130720_191722_LHBS_20,5.74,0.06,Crustal,U,0,212,56,122,geonet,-41.5564,174.4046,-41.1966,174.8923,5960226.91,2627155.12,5999401,2668698,6.8,6.8,57.06,60.52,54.09,57.91,-99999,-99999,0,19.82,17.19,nu,LHBS,B,700,Q3,0.6,Q2,0,Q3,0,-99999,-99999,0,0.07,50,0.119,50,Ristau2013&HarvardCMT,108.995,11.005,8.595,9.73,25.165,22.765,23.93,6.035,4.84,5.4
2013p542711,2013-07-20T19:17:10.749000Z,20130720_191722_LHES_20,5.74,0.06,Crustal,U,0,212,56,122,geonet,-41.5564,174.4046,-41.2117,174.9033,5960226.91,2627155.12,5997711,2669586,6.8,6.8,56.57,59.99,53.63,57.41,-99999,-99999,0,19.82,17.19,nu,LHES,D,240,Q3,1.16,Q3,280,Q3,0,-99999,-99999,0,0.06,26,0.102,26,Ristau2013&HarvardCMT,124.995,10.56,9.765,10.15,29.155,29.315,29.23,10.205,7.77,8.9
2013p542711,2013-07-20T19:17:10.749000Z,20130720_191722_LHUS_20,5.74,0.06,Crustal,U,0,212,56,122,geonet,-41.5564,174.4046,-41.2308,174.8936,5960226.91,2627155.12,5995601,2668726,6.8,6.8,54.54,58.08,51.61,55.52,-99999,-99999,0,19.82,17.19,nu,LHUS,D,212,Q1,2,Q3,225,Q3,0,-99999,-99999,0,0.07,22,0.119,22,Ristau2013&HarvardCMT,87.995,13.265,14.695,13.96,30.15,35.855,32.88,11.975,14.335,13.1
2013p542711,2013-07-20T19:17:10.749000Z,20130720_191722_PGMS_20,5.74,0.06,Crustal,U,0,212,56,122,geonet,-41.5564,174.4046,-41.2245,174.8794,5960226.91,2627155.12,5996331,2667551,6.8,6.8,54.14,57.69,51.19,55.12,-99999,-99999,0,19.82,17.19,nu,PGMS,D,200,Q2,2,Q2,250,Q3,0,-99999,-99999,0,0.06,26,0.102,26,Ristau2013&HarvardCMT,166.995,12.105,13.095,12.59,35.025,35.885,35.45,13.62,12.655,13.13
2013p542711,2013-07-20T19:17:10.749000Z,20130720_191722_PWES_20,5.74,0.06,Crustal,U,0,212,56,122,geonet,-41.5564,174.4046,-41.1275,174.8259,5960226.91,2627155.12,6007201,2663285,6.8,6.8,59.26,62.49,56.18,59.74,-99999,-99999,0,19.82,17.19,nu,PWES,B,1000,Q3,<0.1,Q3,5,Q3,0,-99999,-99999,0,0.04,36,0.068,36,Ristau2013&HarvardCMT,151.995,7.875,8.97,8.4,23.355,25.905,24.6,6.44,7.94,7.15
2013p542711,2013-07-20T19:17:10.749000Z,20130720_191722_WANS_20,5.74,0.06,Crustal,U,0,212,56,122,geonet,-41.5564,174.4046,-41.2312,174.931,5960226.91,2627155.12,5995492,2671859,6.8,6.8,56.88,60.41,53.98,57.88,-99999,-99999,0,19.82,17.19,nu,WANS,B,1000,Q3,0.2,Q2,0,Q3,0,-99999,-99999,0,0.05,40,0.085,40,Ristau2013&HarvardCMT,133.995,11.805,11.745,11.77,20.755,23.575,22.12,5.935,6.72,6.32
2013p542711,2013-07-20T19:17:10.749000Z,20130720_191723_LHRS_20,5.74,0.06,Crustal,U,0,212,56,122,geonet,-41.5564,174.4046,-41.2047,174.8932,5960226.91,2627155.12,5998501,2668751,6.8,6.8,56.49,59.94,53.53,57.34,-99999,-99999,0,19.82,17.19,nu,LHRS,B,760,Q3,1.4,Q2,0,Q2,0,-99999,-99999,0,0.04,42,0.068,42,Ristau2013&HarvardCMT,73.995,6.07,7.91,6.93,16.515,21.31,18.76,3.735,5.675,4.6
2013p542711,2013-07-20T19:17:10.749000Z,20130720_191725_NWFS_20,5.74,0.06,Crustal,U,0,212,56,122,geonet,-41.5564,174.4046,-41.5891,175.234,5960226.91,2627155.12,5955155,2696234,6.8,6.8,69.09,72.05,66.69,69.75,-99999,-99999,0,19.82,17.19,nu,NWFS,B,800,Q3,<0.1,Q3,7,Q3,0,-99999,-99999,0,0.14,24,0.238,24,Ristau2013&HarvardCMT,52.995,10.73,12.305,11.49,19.865,18.97,19.41,4.07,5.825,4.87
2013p542711,2013-07-20T19:17:10.749000Z,20130720_191725_PFAS_20,5.74,0.06,Crustal,U,0,212,56,122,geonet,-41.5564,174.4046,-41.1385,174.8461,5960226.91,2627155.12,6005940,2664958,6.8,6.8,59.31,62.55,56.25,59.82,-99999,-99999,0,19.82,17.19,nu,PFAS,B,1000,Q3,0.13,Q1,0,Q2,0,-99999,-99999,0,0.07,36,0.119,36,Ristau2013&HarvardCMT,62.995,11.405,10.26,10.82,21.76,20.91,21.33,6.645,6.29,6.47
2013p542711,2013-07-20T19:17:10.749000Z,20130720_191725_POLS_20,5.74,0.06,Crustal,U,0,212,56,122,geonet,-41.5564,174.4046,-41.1314,174.8391,5960226.91,2627155.12,6006740,2664387,6.8,6.8,59.57,62.79,56.5,60.05,-99999,-99999,0,19.82,17.19,nu,POLS,C,250,Q2,0.4,Q1,25,Q2,0,-99999,-99999,0,0.05,35,0.085,35,Ristau2013&HarvardCMT,68.995,9.01,7.475,8.21,23.42,20.335,21.82,8.145,6.29,7.16
2013p542711,2013-07-20T19:17:10.749000Z,20130720_191727_NNZ_20,5.74,0.06,Crustal,U,0,212,56,122,geonet,-41.5564,174.4046,-41.2171,173.3795,5960226.91,2627155.12,5998774,2541856,6.8,6.8,93.47,95.71,91.08,93.5,-99999,-99999,0,19.82,17.19,nu,NNZ,B,1200,Q3,-1,Q1,0,Q3,0,-99999,-99999,0,0.04,41,0.068,41,Ristau2013&HarvardCMT,137.995,15.855,15.64,15.75,30.765,30.87,30.82,9.9,11.465,10.65
2013p542711,2013-07-20T19:17:10.749000Z,20130720_191727_UHCS_20,5.74,0.06,Crustal,U,0,212,56,122,geonet,-41.5564,174.4046,-41.1268,175.0409,5960226.91,2627155.12,6006873,2681342,6.8,6.8,71.44,74.21,68.51,71.56,-99999,-99999,0,19.82,17.19,nu,UHCS,D,210,Q3,2,Q2,120,Q3,0,-99999,-99999,0,0.07,32,0.119,32,Ristau2013&HarvardCMT,70.995,8.525,9.085,8.8,21.315,26.72,23.86,5.84,4.805,5.3
2013p542711,2013-07-20T19:17:10.749000Z,20130720_191728_WVFS_20,5.74,0.06,Crustal,U,0,212,56,122,geonet,-41.5564,174.4046,-41.6202,173.3509,5960226.91,2627155.12,5954020,2539233,6.8,6.8,87.92,90.4,85.46,87.92,-99999,-99999,0,19.82,17.19,nu,WVFS,D,270,Q3,0.7,Q2,100,Q3,0,-99999,-99999,0,0.06,32,0.102,32,Ristau2013&HarvardCMT,64.995,18.555,18.71,18.63,30.465,30.995,30.73,9.695,8.895,9.29
2013p542711,2013-07-20T19:17:10.749000Z,20130720_191729_KIRS_20,5.74,0.06,Crustal,U,0,212,56,122,geonet,-41.5564,174.4046,-41.0769,175.23,5960226.91,2627155.12,6012029,2697356,6.8,6.8,87.15,89.53,84.27,86.88,-99999,-99999,0,19.82,17.19,nu,KIRS,C,430,Q3,0.43,Q1,20,Q3,0,-99999,-99999,0,0.12,20,0.204,20,Ristau2013&HarvardCMT,69.995,11.485,13.625,12.51,18.57,20.58,19.55,3.65,4.63,4.11
2013p542711,2013-07-20T19:17:10.749000Z,20130720_191729_TMDS_20,5.74,0.06,Crustal,U,0,212,56,122,geonet,-41.5564,174.4046,-41.0781,175.1554,5960226.91,2627155.12,6012053,2691088,6.8,6.8,82.22,84.7,79.31,82.03,-99999,-99999,0,19.82,17.19,nu,TMDS,B,800,Q3,0.35,Q2,10,Q3,0,-99999,-99999,0,0.05,22,0.085,22,Ristau2013&HarvardCMT,73.995,7.455,7.695,7.57,17.995,19.935,18.94,5.24,4.635,4.93
2013p542711,2013-07-20T19:17:10.749000Z,20130720_191730_FTPS_20,5.74,0.06,Crustal,U,0,212,56,122,geonet,-41.5564,174.4046,-41.1187,175.3274,5960226.91,2627155.12,6007173,2705417,6.8,6.8,91.13,93.4,88.33,90.82,-99999,-99999,0,19.82,17.19,nu,FTPS,D,410,Q2,1,Q1,90,Q3,0,-99999,-99999,0,0.07,31,0.119,31,Ristau2013&HarvardCMT,68.995,4.64,8.85,6.41,19.26,23.145,21.11,4.165,8.72,6.03
2013p542711,2013-07-20T19:17:10.749000Z,20130720_191730_MAVS_20,5.74,0.06,Crustal,U,0,212,56,122,geonet,-41.5564,174.4046,-41.2109,175.4615,5960226.91,2627155.12,5996635,2716383,6.8,6.8,96.18,98.39,93.51,95.91,-99999,-99999,0,19.82,17.19,nu,MAVS,D,390,Q3,1,Q3,450,Q3,0,-99999,-99999,0,0.05,28,0.085,28,Ristau2013&HarvardCMT,94.995,6.015,17.18,10.17,22.925,33.275,27.62,7.73,9.965,8.78
2013p542711,2013-07-20T19:17:10.749000Z,20130720_191730_NLMS_20,5.74,0.06,Crustal,U,0,212,56,122,geonet,-41.5564,174.4046,-41.2665,173.2768,5960226.91,2627155.12,5993322,2533183,6.8,6.8,99.42,101.58,97.05,99.35,-99999,-99999,0,19.82,17.19,nu,NLMS,C,460,Q3,0.22,Q1,20,Q3,0,-99999,-99999,0,0.05,19,0.085,19,Ristau2013&HarvardCMT,67.995,14.77,17.29,15.98,27.515,29.715,28.59,8.35,14.945,11.17
2013p542711,2013-07-20T19:17:10.749000Z,20130720_191731_NCBS_20,5.74,0.06,Crustal,U,0,212,56,122,geonet,-41.5564,174.4046,-41.2709,173.2837,5960226.91,2627155.12,5992838,2533754,6.8,6.8,98.72,100.9,96.35,98.67,-99999,-99999,0,19.82,17.19,nu,NCBS,D,210,Q3,0.7,Q2,50,Q3,0,-99999,-99999,0,0.07,16,0.119,16,Ristau2013&HarvardCMT,59.995,13.6,15.505,14.52,25.865,29.395,27.57,7.57,5.5,6.45
2013p542711,2013-07-20T19:17:10.749000Z,20130720_191731_NELS_20,5.74,0.06,Crustal,U,0,212,56,122,geonet,-41.5564,174.4046,-41.2878,173.2742,5960226.91,2627155.12,5990960,2532958,6.8,6.8,98.87,101.06,96.5,98.82,-99999,-99999,0,19.82,17.19,nu,NELS,B,1000,Q3,0.8,Q2,3,Q3,0,-99999,-99999,0,0.1,24.5,0.17,24.5,Ristau2013&HarvardCMT,72.995,17.655,17.7,17.68,33.62,32.89,33.25,10.57,9.64,10.09
2013p542711,2013-07-20T19:17:10.749000Z,20130720_191732_MOLS_20,5.74,0.06,Crustal,U,0,212,56,122,geonet,-41.5564,174.4046,-42.088,173.2574,5960226.91,2627155.12,5902093,2531292,6.8,6.8,111.94,114.01,109.14,111.1,-99999,-99999,0,19.82,17.19,nu,MOLS,C,700,Q3,0.2,Q2,5,Q3,0,-99999,-99999,0,0.06,25,0.102,25,Ristau2013&HarvardCMT,55.995,15.99,17.125,16.55,24.29,23.815,24.05,10.755,14.295,12.4
2013p542711,2013-07-20T19:17:10.749000Z,20130720_191733_KIKS_20,5.74,0.06,Crustal,U,0,212,56,122,geonet,-41.5564,174.4046,-42.4258,173.6821,5960226.91,2627155.12,5864386,2566136,6.8,6.8,113.63,115.33,110.49,112.09,-99999,-99999,0,19.82,17.19,nu,KIKS,B,1000,Q3,-1,Q2,0,Q3,0,-99999,-99999,0,0.07,19,0.119,19,Ristau2013&HarvardCMT,74.995,19.545,11.42,14.94,35.62,28.39,31.8,15.335,12.6,13.9
2013p542711,2013-07-20T19:17:10.749000Z,20130720_191734_OTKS_20,5.74,0.06,Crustal,U,0,212,56,122,geonet,-41.5564,174.4046,-40.7549,175.1438,5960226.91,2627155.12,6047957,2690990,6.8,6.8,108.51,110.29,105.4,107.36,-99999,-99999,0,19.82,17.19,nu,OTKS,D,210,Q3,2,Q1,180,Q3,0,-99999,-99999,0,0.06,28,0.102,28,Ristau2013&HarvardCMT,73.995,18.265,14.855,16.47,34.05,30.365,32.15,7.16,7.855,7.5
2013p542711,2013-07-20T19:17:10.749000Z,20130720_191737_HSES_20,5.74,0.06,Crustal,U,0,212,56,122,geonet,-41.5564,174.4046,-42.5232,172.8305,5960226.91,2627155.12,5853765,2496076,6.8,6.8,168.68,170.07,165.77,167.08,-99999,-99999,0,19.82,17.19,nu,HSES,D,280,Q3,0.9,Q1,85,Q3,0,-99999,-99999,0,0.04,19,0.068,19,Ristau2013&HarvardCMT,175.995,22.875,24.22,23.54,43.765,40.92,42.32,13.79,13.095,13.44
2013p542711,2013-07-20T19:17:10.749000Z,20130720_191738_FXBS_20,5.74,0.06,Crustal,U,0,212,56,122,geonet,-41.5564,174.4046,-40.4614,175.226,5960226.91,2627155.12,6080365,2698754,6.8,6.8,139.92,141.25,136.76,138.23,-99999,-99999,0,19.82,17.19,nu,FXBS,D,210,Q3,1.5,Q3,500,Q3,0,-99999,-99999,0,0.08,31,0.136,31,Ristau2013&HarvardCMT,107.995,27.75,25.965,26.84,47.24,47.66,47.45,17.965,20.105,19
2013p542711,2013-07-20T19:17:10.749000Z,20130720_191738_TSFS_20,5.74,0.06,Crustal,U,0,212,56,122,geonet,-41.5564,174.4046,-40.8494,172.8211,5960226.91,2627155.12,6039663,2494900,6.8,6.8,154.04,155.55,151.61,153.24,-99999,-99999,0,19.82,17.19,nu,TSFS,B,1000,Q3,0.38,Q2,0,Q3,0,-99999,-99999,0,0.05,21,0.085,21,Ristau2013&HarvardCMT,81.995,19.665,18.41,19.03,33.035,29.85,31.4,5.99,5.395,5.68
2013p542711,2013-07-20T19:17:10.749000Z,20130720_191741_WAKC_20,5.74,0.06,Crustal,U,0,212,56,122,geonet,-41.5564,174.4046,-42.9631,172.7052,5960226.91,2627155.12,5804875,2485961,6.8,6.8,209.81,210.88,206.78,207.79,-99999,-99999,0,19.82,17.19,nu,WAKC,D,270,Q3,0.8,Q3,70,Q3,0,-99999,-99999,0,0.13,19,0.221,19,Ristau2013&HarvardCMT,192.995,42.35,38.045,40.14,74.215,65.75,69.85,29.635,24,26.67
2013p542711,2013-07-20T19:17:10.749000Z,20130720_191742_KHLS_20,5.74,0.06,Crustal,U,0,212,56,122,geonet,-41.5564,174.4046,-40.557,172.6119,5960226.91,2627155.12,6072077,2477115,6.8,6.8,186.92,188.2,184.43,185.82,-99999,-99999,0,19.82,17.19,nu,KHLS,B,900,Q3,0.1,Q3,10,Q3,0,-99999,-99999,0,0.04,24,0.068,24,Ristau2013&HarvardCMT,160.995,22.8,26.275,24.48,34.145,42.255,37.98,6.63,7.215,6.92
2013p542711,2013-07-20T19:17:10.749000Z,20130720_191746_EKTS_20,5.74,0.06,Crustal,U,0,212,56,122,geonet,-41.5564,174.4046,-40.6495,175.7088,5960226.91,2627155.12,6058336,2739041,6.8,6.8,148.7,150.16,145.75,147.34,-99999,-99999,0,19.82,17.19,nu,EKTS,C,800,Q3,0.1,Q1,6,Q3,0,-99999,-99999,0,0.13,25,0.221,25,Ristau2013&HarvardCMT,67.995,25.785,26.615,26.2,39.32,39.175,39.25,12.72,14.525,13.59
2013p542711,2013-07-20T19:17:10.749000Z,20130720_191748_RCBS_20,5.74,0.06,Crustal,U,0,212,56,122,geonet,-41.5564,174.4046,-43.5579,172.7327,5960226.91,2627155.12,5738800,2488410,6.8,6.8,261.3,262.06,258.16,258.87,-99999,-99999,0,19.82,17.19,nu,RCBS,B,800,Q3,0.5,Q3,8,Q2,0,-99999,-99999,0,0.04,22,0.068,22,Ristau2013&HarvardCMT,199.995,51.615,49.97,50.79,86.825,84.94,85.88,41.885,38.79,40.31
2013p542711,2013-07-20T19:17:10.749000Z,20130720_191749_AKSS_20,5.74,0.06,Crustal,U,0,212,56,122,geonet,-41.5564,174.4046,-43.8109,172.9635,5960226.91,2627155.12,5710725,2507074,6.8,6.8,276.97,277.6,273.78,274.37,-99999,-99999,0,19.82,17.19,nu,AKSS,C,435,Q1,0.3,Q1,10,Q2,0,-99999,-99999,0,0.06,29,0.102,29,Ristau2013&HarvardCMT,187.995,44.655,39.65,42.08,69.46,66.425,67.93,27.48,20.995,24.02
2013p542711,2013-07-20T19:17:10.749000Z,20130720_191749_WCDS_20,5.74,0.06,Crustal,U,0,212,56,122,geonet,-41.5564,174.4046,-39.9336,175.048,5960226.91,2627155.12,6139305,2685024,6.8,6.8,188.41,189.24,185.18,186.1,-99999,-99999,0,19.82,17.19,nu,WCDS,D,250,Q3,1,Q1,100,Q3,0,-99999,-99999,0,0.14,26,0.238,26,Ristau2013&HarvardCMT,107.995,37.795,36.66,37.22,61.11,57.935,59.5,33.36,35.07,34.2
2013p542711,2013-07-20T19:17:10.749000Z,20130720_191750_MENS_20,5.74,0.06,Crustal,U,0,212,56,122,geonet,-41.5564,174.4046,-43.5585,172.7115,5960226.91,2627155.12,5738733,2486701,6.8,6.8,262.27,263.02,259.13,259.83,-99999,-99999,0,19.82,17.19,nu,MENS,C,690,Q3,<0.1,Q3,5,Q3,0,-99999,-99999,0,0.05,20,0.085,20,Ristau2013&HarvardCMT,190.995,52.63,53.86,53.24,89.86,86.41,88.12,40.15,36.03,38.03
2013p542711,2013-07-20T19:17:10.749000Z,20130720_191752_SPRS_20,5.74,0.06,Crustal,U,0,212,56,122,geonet,-41.5564,174.4046,-43.3368,171.9301,5960226.91,2627155.12,5762847,2423253,6.8,6.8,283.55,284.51,280.57,281.47,-99999,-99999,0,19.82,17.19,nu,SPRS,D,270,Q3,0.8,Q2,60,Q3,0,-99999,-99999,0,0.04,19,0.068,19,Ristau2013&HarvardCMT,195.995,44.345,41.39,42.84,68.675,69.295,68.98,29.745,28.785,29.26
2013p542711,2013-07-20T19:17:10.749000Z,20130720_191754_DSLC_20,5.74,0.06,Crustal,U,0,212,56,122,geonet,-41.5564,174.4046,-43.6675,172.1979,5960226.91,2627155.12,5726352,2445323,6.8,6.8,296.14,296.91,293.06,293.78,-99999,-99999,0,19.82,17.19,nu,DSLC,D,270,Q3,>2,Q3,440,Q3,0,-99999,-99999,0,0.05,19,0.085,19,Ristau2013&HarvardCMT,199.995,52.385,59,55.59,85.62,97.205,91.23,52.155,56.685,54.37
2013p542711,2013-07-20T19:17:10.749000Z,20130720_191754_INHS_21,5.74,0.06,Crustal,U,0,212,56,122,geonet,-41.5564,174.4046,-39.1562,174.1905,5960226.91,2627155.12,6226957,2612944,6.8,6.8,267.5,267.86,264.32,264.74,-99999,-99999,0,19.82,17.19,nu,INHS,D,330,Q3,1.5,Q3,200,Q3,0,-99999,-99999,0,0.05,13,0.085,13,Ristau2013&HarvardCMT,225.995,42.355,43.985,43.16,81.74,81.565,81.65,40.765,40.475,40.62
2013p542711,2013-07-20T19:17:10.749000Z,20130720_191757_UTKS_20,5.74,0.06,Crustal,U,0,212,56,122,geonet,-41.5564,174.4046,-39.7464,175.8378,5960226.91,2627155.12,6158215,2753163,6.8,6.8,234.78,235.55,231.64,232.49,-99999,-99999,0,19.82,17.19,nu,UTKS,C,270,Q3,0.6,Q3,60,Q3,0,-99999,-99999,0,0.13,25,0.221,25,Ristau2013&HarvardCMT,88.995,36.065,39.625,37.8,51.24,57.025,54.06,29.47,33.1,31.23
2013p542711,2013-07-20T19:17:10.749000Z,20130720_191758_INZ_20,5.74,0.06,Crustal,U,0,212,56,122,geonet,-41.5564,174.4046,-42.7245,171.4441,5960226.91,2627155.12,5830238,2382585,6.8,6.8,276.48,277.69,273.72,274.89,-99999,-99999,0,19.82,17.19,nu,INZ,B,1200,Q3,<0.1,Q3,0,Q3,0,-99999,-99999,0,0.18,20,0.306,20,Ristau2013&HarvardCMT,167.995,43.69,51.5,47.43,68.35,79.485,73.71,21.93,36.25,28.2
2014p022834,2014-01-09T10:46:25.353999Z,20140109_104630_FTPS_20,3.68,0.1,Crustal,S,1,240,84,167,geonet,-41.0628,175.3166,-41.1187,175.3274,6013405.33,2704673.47,6007173,2705417,0.64,0.64,6.28,20,6.16,19.69,-5.74,2.47,0,18.95,18.64,fw,FTPS,D,410,Q2,1,Q1,90,Q3,0,-99999,-99999,0,0.38,65,0.646,65,Ristau2013,35.995,0.48,0.33,0.4,1.595,1.585,1.59,0.305,0.19,0.24
2014p022834,2014-01-09T10:46:25.353999Z,20140109_104630_DAVS_20,3.68,0.1,Crustal,S,1,240,84,167,geonet,-41.0628,175.3166,-41.2058,174.9544,6013405.33,2704673.47,5998271,2673878,0.64,0.64,34.25,39.2,33.94,38.89,2.32,34.24,0,18.95,18.64,nu,DAVS,C,600,Q3,0.1,Q3,5,Q3,0,-99999,-99999,0,0.97,28,1.649,28,Ristau2013,144.955,1.94,1.92,1.93,6.695,6.895,6.79,2.205,2.18,2.19
2014p022834,2014-01-09T10:46:25.353999Z,20140109_104631_MAVS_20,3.68,0.1,Crustal,S,1,240,84,167,geonet,-41.0628,175.3166,-41.2109,175.4615,6013405.33,2704673.47,5996635,2716383,0.64,0.64,20.45,27.9,20.41,27.67,-20.35,-1.76,0,18.95,18.64,fw,MAVS,D,390,Q3,1,Q3,450,Q3,0,-99999,-99999,0,0.29,55,0.493,55,Ristau2013,37.995,4.72,3.04,3.79,8.485,6.78,7.58,1.67,0.9,1.23
2014p022834,2014-01-09T10:46:25.353999Z,20140109_104631_UHSS_20,3.68,0.1,Crustal,S,1,240,84,167,geonet,-41.0628,175.3166,-41.1264,175.0651,6013405.33,2704673.47,6006874,2683371,0.64,0.64,22.23,29.26,21.92,28.96,5.03,21.71,0,18.95,18.64,nu,UHSS,D,450,Q2,1.25,Q1,60,Q3,0,-99999,-99999,0,1,21,1.7,21,Ristau2013,146.61,0.57,2.675,1.23,2.345,4.75,3.34,0.66,0.945,0.79
2014p022834,2014-01-09T10:46:25.353999Z,20140109_104632_PAPS_20,3.68,0.1,Crustal,S,1,240,84,167,geonet,-41.0628,175.3166,-40.9143,175.005,6013405.33,2704673.47,6030534,2678862,0.64,0.64,30.93,36.32,30.79,36.13,27.77,13.79,0,18.95,18.64,hw,PAPS,D,200,Q3,1.4,Q1,100,Q3,0,-99999,-99999,0,0.45,34,0.765,34,Ristau2013,114.995,0.47,4.145,1.4,2.15,5.88,3.56,0.35,0.76,0.52
2014p022834,2014-01-09T10:46:25.353999Z,20140109_104633_BMTS_20,3.68,0.1,Crustal,S,1,240,84,167,geonet,-41.0628,175.3166,-41.1914,174.926,6013405.33,2704673.47,5999924,2671538,0.64,0.64,35.7,40.52,35.39,40.21,4.93,35.44,0,18.95,18.64,nu,BMTS,B,1000,Q3,-1,Q2,0,Q2,0,-99999,-99999,0,0.41,38,0.697,38,Ristau2013,108.995,5.96,4.625,5.25,8.29,7.395,7.83,1.53,1.395,1.46
2014p022834,2014-01-09T10:46:25.353999Z,20140109_104633_KIRS_20,3.68,0.1,Crustal,S,1,240,84,167,geonet,-41.0628,175.3166,-41.0769,175.23,6013405.33,2704673.47,6012029,2697356,0.64,0.64,7.43,20.6,7.13,20.29,2.5,7.03,0,18.95,18.64,nu,KIRS,C,430,Q3,0.43,Q1,20,Q3,0,-99999,-99999,0,0.66,61,1.122,61,Ristau2013,32.995,2.21,3.79,2.89,5.9,5.52,5.71,2.17,1.675,1.91
2014p022834,2014-01-09T10:46:25.353999Z,20140109_104633_LNBS_20,3.68,0.1,Crustal,S,1,240,84,167,geonet,-41.0628,175.3166,-41.205,174.9266,6013405.33,2704673.47,5998413,2671553,0.64,0.64,36.29,41,35.97,40.69,3.61,36.18,0,18.95,18.64,nu,LNBS,D,330,Q2,0.8,Q3,100,Q3,0,-99999,-99999,0,0.85,26,1.445,26,Ristau2013,157.8,2.085,1.155,1.55,5.325,5.345,5.33,2.005,1.54,1.76
2014p022834,2014-01-09T10:46:25.353999Z,20140109_104633_NBSS_20,3.68,0.1,Crustal,S,1,240,84,167,geonet,-41.0628,175.3166,-41.2023,174.9538,6013405.33,2704673.47,5998663,2673836,0.64,0.64,34.12,39.08,33.8,38.77,2.68,34.08,0,18.95,18.64,nu,NBSS,E,190,Q1,0.9,Q1,50,Q3,0,-99999,-99999,0,0.6,26,1.02,26,Ristau2013,177.41,3.34,2.75,3.03,6.85,6.81,6.83,2.585,2.335,2.46
2014p022834,2014-01-09T10:46:25.353999Z,20140109_104633_PVCS_20,3.68,0.1,Crustal,S,1,240,84,167,geonet,-41.0628,175.3166,-41.2247,174.8739,6013405.33,2704673.47,5996314,2667088,0.64,0.64,41.21,45.43,40.9,45.11,4.02,41.1,0,18.95,18.64,nu,PVCS,D,190,Q2,2,Q3,280,Q3,0,-99999,-99999,0,0.64,20,1.088,20,Ristau2013,167.975,3.1,2.95,3.02,7.055,9.245,8.08,2.95,2.86,2.9
2014p022834,2014-01-09T10:46:25.353999Z,20140109_104633_TAIS_20,3.68,0.1,Crustal,S,1,240,84,167,geonet,-41.0628,175.3166,-41.1804,174.9548,6013405.33,2704673.47,6001091,2673976,0.64,0.64,33.01,38.13,32.7,37.82,4.72,32.74,0,18.95,18.64,nu,TAIS,D,250,Q3,0.6,Q2,70,Q3,0,-99999,-99999,0,0.99,28,1.683,28,Ristau2013,161.765,2.18,2.39,2.28,4.53,5.49,4.99,1.335,1.7,1.51
2014p022834,2014-01-09T10:46:25.353999Z,20140109_104633_WANS_20,3.68,0.1,Crustal,S,1,240,84,167,geonet,-41.0628,175.3166,-41.2312,174.931,6013405.33,2704673.47,5995492,2671859,0.64,0.64,37.32,42.08,37.01,41.76,0.93,37.37,0,18.95,18.64,nu,WANS,B,1000,Q3,0.2,Q2,0,Q3,0,-99999,-99999,0,0.46,38,0.782,38,Ristau2013,97.995,5.115,3.875,4.45,9.59,8,8.76,1.325,0.97,1.13
2014p022834,2014-01-09T10:46:25.353999Z,20140109_104634_HIBS_20,3.68,0.1,Crustal,S,1,240,84,167,geonet,-41.0628,175.3166,-41.1399,175.0359,6013405.33,2704673.47,6005430,2680885,0.64,0.64,25.03,31.47,24.72,31.16,5.02,24.59,0,18.95,18.64,nu,HIBS,D,500,Q2,0.6,Q3,90,Q3,0,-99999,-99999,0,0.66,29,1.122,29,Ristau2013,137.85,1.435,0.92,1.15,4.205,2.92,3.5,1.65,0.895,1.22
2014p022834,2014-01-09T10:46:25.353999Z,20140109_104634_PHHS_20,3.68,0.1,Crustal,S,1,240,84,167,geonet,-41.0628,175.3166,-41.2521,174.9043,6013405.33,2704673.47,5993223,2669569,0.64,0.64,40.43,44.72,40.11,44.41,0.11,40.49,0,18.95,18.64,nu,PHHS,B,1000,Q3,<0.1,Q3,0,Q3,0,-99999,-99999,0,0.4,36,0.68,36,Ristau2013,106.995,1.625,3.445,2.37,3.92,6.55,5.07,1.485,1.585,1.53
