CuspID,Origin_time,Record,Mw,MwUncert,TectClass,Mech,PreferredFaultPlane,Strike,Dip,Rake,Location,HypLat,HypLon,StationLat,StationLon,HypN,HypE,StationN,StationE,LENGTH_km,WIDTH_km,Repi_km,Rhyp_km,Rjb_km,Rrup_km,Rx_km,Ry_km,Rvol_km,HypDepth_km,ZTOR_km,HWFW,SiteCode,SiteClass1170,Vs30,Vs30Uncert,Tsite,TsiteUncert,Z1,Z1Uncertainty,Directivity,Pulse_or,Pulse_T,S_Trigger_Flag,fcButterHP,f_iniLP,fmin,fmax,References,f100.0000SA_GeoMean,f50.0000SA_GeoMean,f33.3333SA_GeoMean,f25.0000SA_GeoMean,f20.0000SA_GeoMean,f13.3333SA_GeoMean,f10.0000SA_GeoMean,f6.6667SA_GeoMean,f5.0000SA_GeoMean,f4.0000SA_GeoMean,f3.3333SA_GeoMean,f2.5000SA_GeoMean,f2.0000SA_GeoMean,f1.3333SA_GeoMean,f1.0000SA_GeoMean,f0.6667SA_GeoMean,f0.5000SA_GeoMean,f0.3333SA_GeoMean,f0.2500SA_GeoMean,f0.2000SA_GeoMean,f0.1333SA_GeoMean,f0.1000SA_GeoMean,PGA_Geomean,PGV_Geomean
2013p613947,2013-08-16T03:51:35.774999Z,20130816_035155_PAPS_20,5.18,0.1,Crustal,S,1,45,67,-1.66E+02,geonet,-41.6952,174.1742,-40.9143,175.005,5945097.58,2607729.68,6030534,2678862,3.58,3.58,111.15,112.85,109.37,111.06,-9.42,110.71,0,19.36,17.71,nu,PAPS,D,200,Q3,1.4,Q1,100,Q3,0,-99999,-99999,0,0.24,24,0.408,24,Ristau2013,0.021390499,0.021440985,0.021533173,0.021676049,0.021955618,0.023095414,0.02636217,0.037473537,0.062176177,0.080315005,0.080501997,0.062687324,0.045007091,0.050840005,0.027427022,0.007398431,0.003476487,-99999,-99999,-99999,-99999,-99999,0.02137,0.017446
2013p613947,2013-08-16T03:51:35.774999Z,20130816_035157_MAVS_20,5.18,0.1,Crustal,S,1,45,67,-1.66E+02,geonet,-41.6952,174.1742,-41.2109,175.4615,5945097.58,2607729.68,5996635,2716383,3.58,3.58,120.04,121.81,118.34,120.15,41.09,113.27,0,19.36,17.71,nu,MAVS,D,390,Q3,1,Q3,450,Q3,0,-99999,-99999,0,0.11,21,0.187,21,Ristau2013,0.01502497,0.015090089,0.015201021,0.015386542,0.015719548,0.01585167,0.018100283,0.02608365,0.049840385,0.055028781,0.044822919,0.044709226,0.026814811,0.011416106,0.007685777,0.003700938,0.00223206,0.000714578,0.00030818,0.0001746,-99999,-99999,0.015002,0.008758
2013p613947,2013-08-16T03:51:35.774999Z,20130816_035200_HSES_20,5.18,0.1,Crustal,S,1,45,67,-1.66E+02,geonet,-41.6952,174.1742,-42.5232,172.8305,5945097.58,2607729.68,5853765,2496076,3.58,3.58,144.09,145.59,142.32,143.81,-13.67,-143.53,0,19.36,17.71,nu,HSES,D,280,Q3,0.9,Q1,85,Q3,0,-99999,-99999,0,0.18,18,0.306,18,Ristau2013,0.000714314,0.000717859,0.000723552,0.000732039,0.000742854,0.000850701,0.001108961,0.001316748,0.001665239,0.001555363,0.002126695,0.00248414,0.001789576,0.001699755,0.000832063,0.000604737,0.000227171,0.000114649,-99999,-99999,-99999,-99999,0.000713,0.000645
2013p613947,2013-08-16T03:51:35.774999Z,20130816_035202_MRZ_20,5.18,0.1,Crustal,S,1,45,67,-1.66E+02,geonet,-41.6952,174.1742,-40.6605,175.5785,5945097.58,2607729.68,6057434,2728040,3.58,3.58,164.47,165.77,162.68,163.99,6.34,164.51,0,19.36,17.71,nu,MRZ,B,800,Q3,0.33,Q2,0,Q1,0,-99999,-99999,0,0.08,26,0.136,26,Ristau2013,0.002086053,0.002089401,0.002097684,0.002138866,0.002220502,0.002310367,0.002219887,0.003064072,0.004519551,0.004660703,0.005545568,0.005928403,0.004265371,0.00264696,0.002676848,0.001150491,0.000658692,0.000200776,0.000089547,0.000055664,-99999,-99999,0.002085,0.00158
2013p613947,2013-08-16T03:51:35.774999Z,20130816_035206_KHLS_20,5.18,0.1,Crustal,S,1,45,67,-1.66E+02,geonet,-41.6952,174.1742,-40.557,172.6119,5945097.58,2607729.68,6072077,2477115,3.58,3.58,182.04,183.2,181.34,182.33,-181.45,-2.57,0,19.36,17.71,nu,KHLS,B,900,Q3,0.1,Q3,10,Q3,0,-99999,-99999,0,0.16,20,0.272,20,Ristau2013,0.002253731,0.00226769,0.002291877,0.002327378,0.002365906,0.002624606,0.00364014,0.005721618,0.008060178,0.00599462,0.005049695,0.004651142,0.004564512,0.005120265,0.001520244,0.000725776,0.000668425,0.000271075,-99999,-99999,-99999,-99999,0.002248,0.001723
2013p613947,2013-08-16T03:51:35.774999Z,20130816_035208_PNMS_20,5.18,0.1,Crustal,S,1,45,67,-1.66E+02,geonet,-41.6952,174.1742,-40.3629,175.5931,5945097.58,2607729.68,6090444,2730195,3.58,3.58,190.03,191.05,188.25,189.26,-15.48,189.37,0,19.36,17.71,nu,PNMS,D,210,Q3,1.2,Q3,100,Q3,0,-99999,-99999,0,0.13,16,0.221,16,Ristau2013,0.009092771,0.009119479,0.009146209,0.009198554,0.009267458,0.009506448,0.010047382,0.011994405,0.017017558,0.022573904,0.030734075,0.028479864,0.016623262,0.013157433,0.007284903,0.002698272,0.001521254,0.000643936,0.000273637,-99999,-99999,-99999,0.009085,0.006131
2013p614135,2013-08-16T05:31:16.385999Z,20130816_053120_RCS2_20,5.9,0.06,Crustal,S,1,242,75,162,geonet,-41.6688,174.2623,-41.6723,174.0764,5947926.71,2615105.03,5947740,2599671,8.19,8.19,15.44,21.07,11.9,17.65,8.14,13.72,0,14.26,10.3,nu,SEDS,D,270,Q3,1,Q3,50,Q3,0,-99999,-99999,0,0.04,36,0.068,36,Ristau2013&HarvardCMT,0.206085351,0.210568348,0.220731719,0.25319736,0.286676573,0.482933248,0.441193018,0.466823999,0.66849035,0.618093927,0.371552341,0.275524483,0.268014757,0.158739618,0.093805849,0.066670618,0.037298377,0.017212169,0.007526046,0.006095942,0.002815434,0.001506069,0.204731,0.112469
2013p614135,2013-08-16T05:31:16.385999Z,20130816_053122_WDFS_20,5.9,0.06,Crustal,S,1,242,75,162,geonet,-41.6688,174.2623,-41.8274,174.1384,5947926.71,2615105.03,5930455,2604558,8.19,8.19,20.41,24.91,16.97,20.98,-9.42,17.51,0,14.26,10.3,nu,WDFS,D,270,Q3,70,Q3,60,Q3,0,-99999,-99999,0,0.08,40,0.136,40,Ristau2013&HarvardCMT,0.16327999,0.16450654,0.164896852,0.166394276,0.184109398,0.272410278,0.393021272,0.390407606,0.536577938,0.415132987,0.31075514,0.374298252,0.200674098,0.186013707,0.094173717,0.065358198,0.036568173,0.014837561,0.007304244,0.004566124,-99999,-99999,0.162819,0.12261
2013p614135,2013-08-16T05:31:16.385999Z,20130816_053123_MGCS_20,5.9,0.06,Crustal,S,1,242,75,162,geonet,-41.6688,174.2623,-41.5077,173.9444,5947926.71,2615105.03,5966153,2588825,8.19,8.19,31.94,35.02,29.99,33.35,29.49,14.65,0,14.26,10.3,hw,MGCS,E,150,Q3,1,Q3,70,Q3,0,-99999,-99999,0,0.04,32,0.068,32,Ristau2013&HarvardCMT,0.024907171,0.02498142,0.025156482,0.025370733,0.025662223,0.031371262,0.03573484,0.0601538,0.073859453,0.072807103,0.061665982,0.038715767,0.048540073,0.031901387,0.037501112,0.039451259,0.028351949,0.007804719,0.004609705,0.002888956,0.001429108,0.000760507,0.024865,0.034966
2013p614135,2013-08-16T05:31:16.385999Z,20130816_053124_BWRS_20,5.9,0.06,Crustal,S,1,242,75,162,geonet,-41.6688,174.2623,-41.4395,173.9051,5947926.71,2615105.03,5973754,2585625,8.19,8.19,39.16,41.73,37.51,40.48,37.7,13.9,0,14.26,10.3,hw,BWRS,B,760,Q3,0.2,Q1,5,Q3,0,-99999,-99999,0,0.04,45,0.068,45,Ristau2013&HarvardCMT,0.031147307,0.031296519,0.031719444,0.032891019,0.034386312,0.04434414,0.047400073,0.086379457,0.142221833,0.074638524,0.063661286,0.039007281,0.042282566,0.017451623,0.013903491,0.012687233,0.009259987,0.003345729,0.001790484,0.00100051,0.000398468,0.000273406,0.031062,0.023703
2013p614135,2013-08-16T05:31:16.385999Z,20130816_053127_QCCS_20,5.9,0.06,Crustal,S,1,242,75,162,geonet,-41.6688,174.2623,-41.2796,174.0231,5947926.71,2615105.03,5991403,2595696,8.19,8.19,47.64,49.71,46.55,49.58,48.56,-3.27,0,14.26,10.3,nu,QCCS,D,270,Q3,0.28,Q1,20,Q3,0,-99999,-99999,0,0.07,36,0.119,36,Ristau2013&HarvardCMT,0.04029271,0.040735538,0.041956586,0.043822439,0.046880218,0.066877708,0.085254734,0.086749118,0.140041817,0.144445979,0.139520553,0.046809839,0.023034477,0.00891189,0.007393372,0.005196447,0.003854998,0.002541746,0.002554205,0.001535101,0.00039484,-99999,0.04015,0.017457
2013p614135,2013-08-16T05:31:16.385999Z,20130816_053127_RCS1_20,5.9,0.06,Crustal,S,1,242,75,162,geonet,-41.6688,174.2623,-41.5397,173.6293,5947926.71,2615105.03,5962828,2562543,8.19,8.19,54.56,56.49,51.59,53.7,38.89,39.41,0,14.26,10.3,nu,RCS1,D,270,Q3,1.1,Q3,100,Q3,0,-99999,-99999,0,0.04,43,0.068,43,Ristau2013&HarvardCMT,0.012481986,0.012604534,0.012661556,0.013463644,0.014122218,0.019319936,0.025513028,0.029836137,0.035739494,0.035735007,0.029612062,0.027317394,0.019323923,0.018352349,0.013396747,0.01004247,0.006339323,0.001992641,0.001170965,0.000757414,0.000479306,0.0002118,0.012433,0.010242
2013p614135,2013-08-16T05:31:16.385999Z,20130816_053128_WNKS_20,5.9,0.06,Crustal,S,1,242,75,162,geonet,-41.6688,174.2623,-41.2848,174.7421,5947926.71,2615105.03,5989873,2655901,8.19,8.19,58.48,60.27,54.59,56.45,18.94,-55.71,0,14.26,10.3,nu,WNKS,C,270,Q3,0.38,Q1,50,Q3,0,-99999,-99999,0,0.05,36,0.085,36,Ristau2013&HarvardCMT,0.035227678,0.035432629,0.035858794,0.036240372,0.037216711,0.041285851,0.052468231,0.09013035,0.066615817,0.06543039,0.109927446,0.091927889,0.062658275,0.013576753,0.009396723,0.006223237,0.00385791,0.001561292,0.001404016,0.00065514,0.000435482,0.000214927,0.03514,0.018847
2013p614135,2013-08-16T05:31:16.385999Z,20130816_053128_WNHS_20,5.9,0.06,Crustal,S,1,242,75,162,geonet,-41.6688,174.2623,-41.3008,174.7755,5947926.71,2615105.03,5988044,2658668,8.19,8.19,59.18,60.92,55.22,57.03,16.03,-57.3,0,14.26,10.3,nu,WNHS,B,1000,Q3,<0.1,Q3,3,Q3,0,-99999,-99999,0,0.06,26,0.102,26,Ristau2013&HarvardCMT,0.016422854,0.016610198,0.016937776,0.017352478,0.017648298,0.019531869,0.029936955,0.039070092,0.045017811,0.045394763,0.046091983,0.027180619,0.023802354,0.008743494,0.00857912,0.009502014,0.004711228,0.002079632,0.001377226,0.000868421,0.000403489,-99999,0.016368,0.010886
2013p614135,2013-08-16T05:31:16.385999Z,20130816_053129_WNAS_20,5.9,0.06,Crustal,S,1,242,75,162,geonet,-41.6688,174.2623,-41.3264,174.809,5947926.71,2615105.03,5985141,2661416,8.19,8.19,59.35,61.1,55.34,57.13,12.18,-58.36,0,14.26,10.3,nu,WNAS,D,239,Q2,0.78,Q2,64,Q2,0,-99999,-99999,0,0.04,31,0.068,31,Ristau2013&HarvardCMT,0.013495229,0.013602245,0.013761917,0.013988221,0.014975606,0.017847758,0.022892515,0.035118832,0.033460365,0.041629741,0.026142544,0.022153928,0.033109668,0.02274975,0.02270864,0.006739426,0.004086659,0.001590427,0.001119713,0.000954625,0.000394415,0.000205973,0.013466,0.010932
2013p614135,2013-08-16T05:31:16.385999Z,20130816_053129_TRTS_20,5.9,0.06,Crustal,S,1,242,75,162,geonet,-41.6688,174.2623,-41.2987,174.7739,5947926.71,2615105.03,5988278,2658537,8.19,8.19,59.24,60.98,55.29,57.09,16.3,-57.29,0,14.26,10.3,nu,TRTS,C,400,Q3,0.2,Q3,10,Q2,0,-99999,-99999,0,0.12,23,0.204,23,Ristau2013&HarvardCMT,0.018334814,0.018472275,0.01873932,0.019249592,0.019491078,0.023408707,0.027173471,0.049082349,0.057859121,0.04664255,0.04372876,0.047474233,0.039693486,0.012160396,0.011679574,0.008768417,0.004947299,0.002423354,0.001330635,-99999,-99999,-99999,0.018297,0.012131
2013p614135,2013-08-16T05:31:16.385999Z,20130816_053129_TEPS_20,5.9,0.06,Crustal,S,1,242,75,162,geonet,-41.6688,174.2623,-41.2906,174.7811,5947926.71,2615105.03,5989166,2659155,8.19,8.19,60.3,62.03,56.35,58.14,16.79,-58.25,0,14.26,10.3,nu,TEPS,D,267,Q1,1.2,Q1,120,Q2,0,-99999,-99999,0,0.06,22,0.102,22,Ristau2013&HarvardCMT,0.017574685,0.017613475,0.017675439,0.017777948,0.017753253,0.0184436,0.020702542,0.019737368,0.021480107,0.028292704,0.029005036,0.046955053,0.048337238,0.03430912,0.034639036,0.016988603,0.008485199,0.00297783,0.001731816,0.000969205,0.000483898,-99999,0.017559,0.018889
2013p614135,2013-08-16T05:31:16.385999Z,20130816_053128_FKPS_20,5.9,0.06,Crustal,S,1,242,75,162,geonet,-41.6688,174.2623,-41.2879,174.7788,5947926.71,2615105.03,5989464,2658969,8.19,8.19,60.37,62.07,56.43,58.19,17.14,-58.23,0,14.26,10.3,nu,FKPS,D,250,Q3,0.9,Q2,60,Q2,0,-99999,-99999,0,0.05,24,0.085,24,Ristau2013&HarvardCMT,0.019680165,0.019749565,0.019869636,0.020022124,0.020514717,0.020929959,0.023206157,0.037464763,0.04930825,0.075750056,0.046515658,0.049473069,0.033737771,0.022840647,0.01559064,0.011309023,0.007430722,0.002923709,0.001671027,0.000806362,0.000508936,0.000230823,0.019644,0.014298
2013p614135,2013-08-16T05:31:16.385999Z,20130816_053129_MISS_20,5.9,0.06,Crustal,S,1,242,75,162,geonet,-41.6688,174.2623,-41.3149,174.8184,5947926.71,2615105.03,5986404,2662229,8.19,8.19,60.78,62.49,56.77,58.52,12.91,-59.67,0,14.26,10.3,nu,MISS,D,200,Q1,1,Q1,60,Q1,0,-99999,-99999,0,0.06,25,0.102,25,Ristau2013&HarvardCMT,0.014231782,0.01434531,0.014529245,0.014834349,0.015381309,0.017040435,0.021440946,0.035785303,0.032266848,0.04924998,0.046594079,0.023250065,0.026147573,0.01848825,0.02280473,0.005726398,0.004159571,0.00152495,0.000989791,0.000888403,0.000368075,-99999,0.014207,0.011851
2013p614135,2013-08-16T05:31:16.385999Z,20130816_053128_VUWS_20,5.9,0.06,Crustal,S,1,242,75,162,geonet,-41.6688,174.2623,-41.2799,174.7784,5947926.71,2615105.03,5990363,2658957,8.19,8.19,60.99,62.67,57.06,58.8,17.94,-58.64,0,14.26,10.3,nu,VUWS,D,250,Q2,0.8,Q2,80,Q3,0,-99999,-99999,0,0.11,24,0.187,24,Ristau2013&HarvardCMT,0.026895934,0.027043477,0.02729933,0.027681761,0.028674093,0.030925936,0.038394998,0.05177606,0.080080124,0.071666504,0.073979293,0.071394067,0.078820432,0.02473811,0.022870526,0.015276934,0.00889665,0.002804898,0.001848229,0.00086526,-99999,-99999,0.026845,0.022124
2013p614135,2013-08-16T05:31:16.385999Z,20130816_053128_MKBS_20,5.9,0.06,Crustal,S,1,242,75,162,geonet,-41.6688,174.2623,-41.2259,174.6981,5947926.71,2615105.03,5996487,2652347,8.19,8.19,61.19,62.89,57.47,59.26,26.45,-55.68,0,14.26,10.3,nu,MKBS,B,1000,Q3,0,Q2,0,Q3,0,-99999,-99999,0,0.04,43,0.068,43,Ristau2013&HarvardCMT,0.009146357,0.009220511,0.009369776,0.009394412,0.010362306,0.012001819,0.014974977,0.028961083,0.029152995,0.025566098,0.018879164,0.012530588,0.011568605,0.006702623,0.007819217,0.005532264,0.003180825,0.001225655,0.000932035,0.000716411,0.000454816,0.000217742,0.009128,0.006273
2013p614135,2013-08-16T05:31:16.385999Z,20130816_053129_WEMS_20,5.9,0.06,Crustal,S,1,242,75,162,geonet,-41.6688,174.2623,-41.2743,174.7793,5947926.71,2615105.03,5990979,2659042,8.19,8.19,61.48,63.15,57.55,59.29,18.45,-59.01,0,14.26,10.3,nu,WEMS,D,265,Q1,0.8,Q2,80,Q2,0,-99999,-99999,0,0.06,26,0.102,26,Ristau2013&HarvardCMT,0.019317586,0.019404087,0.019531733,0.019849827,0.020341665,0.021500741,0.024569485,0.038961627,0.041352249,0.044466182,0.034483896,0.031683498,0.038295522,0.022945509,0.028827604,0.019431659,0.008385675,0.002847706,0.001970689,0.000892141,0.000491182,-99999,0.019297,0.019185
2013p614135,2013-08-16T05:31:16.385999Z,20130816_053129_TFSS_20,5.9,0.06,Crustal,S,1,242,75,162,geonet,-41.6688,174.2623,-41.2754,174.7831,5947926.71,2615105.03,5990846,2659356,8.19,8.19,61.61,63.28,57.68,59.41,18.18,-59.22,0,14.26,10.3,nu,TFSS,D,274,Q1,1.3,Q2,110,Q2,0,-99999,-99999,0,0.08,23,0.136,23,Ristau2013&HarvardCMT,0.02460311,0.024707146,0.024884509,0.025059863,0.025792018,0.031285281,0.035245838,0.07822992,0.097868322,0.061609942,0.044386953,0.034304925,0.04757114,0.031057117,0.031694911,0.021750014,0.015107911,0.003735268,0.002101643,0.001037481,-99999,-99999,0.024557,0.023338
2013p614135,2013-08-16T05:31:16.385999Z,20130816_053129_PIPS_20,5.9,0.06,Crustal,S,1,242,75,162,geonet,-41.6688,174.2623,-41.2675,174.7861,5947926.71,2615105.03,5991723,2659627,8.19,8.19,62.42,64.06,58.5,60.2,18.83,-59.87,0,14.26,10.3,nu,PIPS,E,210,Q3,>2,Q3,250,Q3,0,-99999,-99999,0,0.18,18,0.306,18,Ristau2013&HarvardCMT,0.028223194,0.028283404,0.028401818,0.028568655,0.028824666,0.03044497,0.036096643,0.038494661,0.049066371,0.05868378,0.058853106,0.081429349,0.09498703,0.045349457,0.043620315,0.032888584,0.015562038,0.004437024,-99999,-99999,-99999,-99999,0.028203,0.02635
2013p614135,2013-08-16T05:31:16.385999Z,20130816_053129_NEWS_20,5.9,0.06,Crustal,S,1,242,75,162,geonet,-41.6688,174.2623,-41.232,174.8218,5947926.71,2615105.03,5995597,2662701,8.19,8.19,67.33,68.9,63.42,65.05,20.81,-64.4,0,14.26,10.3,nu,NEWS,B,1000,Q3,0,Q2,0,Q3,0,-99999,-99999,0,0.04,34,0.068,34,Ristau2013&HarvardCMT,0.006758504,0.006820806,0.007045697,0.007305538,0.007377894,0.009904543,0.014802093,0.016802061,0.018834722,0.01845577,0.015607748,0.014670663,0.012265536,0.008157419,0.006257064,0.005523223,0.004518083,0.00170866,0.001647413,0.000977546,0.000515232,0.000222742,0.006743,0.005999
2013p614135,2013-08-16T05:31:16.385999Z,20130816_053130_EBPS_20,5.9,0.06,Crustal,S,1,242,75,162,geonet,-41.6688,174.2623,-41.2894,174.9002,5947926.71,2615105.03,5989085,2669138,8.19,8.19,67.85,69.41,63.82,65.4,12.03,-67.03,0,14.26,10.3,nu,EBPS,C,540,Q2,0.38,Q3,7,Q2,0,-99999,-99999,0,0.09,40,0.153,40,Ristau2013&HarvardCMT,0.009018337,0.009360304,0.00995242,0.011528387,0.016896253,0.027365588,0.022045014,0.021666816,0.015607675,0.014862393,0.015646363,0.011725902,0.007798563,0.00467393,0.004178808,0.002560839,0.001880841,0.000928513,0.000892572,0.000870029,-99999,-99999,0.008924,0.003438
2013p614135,2013-08-16T05:31:16.385999Z,20130816_053130_PVCS_20,5.9,0.06,Crustal,S,1,242,75,162,geonet,-41.6688,174.2623,-41.2247,174.8739,5947926.71,2615105.03,5996314,2667088,8.19,8.19,70.97,72.44,67.02,68.53,19.38,-68.61,0,14.26,10.3,nu,PVCS,D,190,Q2,2,Q3,280,Q3,0,-99999,-99999,0,0.12,25,0.204,25,Ristau2013&HarvardCMT,0.013128794,0.013193524,0.013313533,0.013535758,0.013580705,0.015194056,0.017488186,0.02707279,0.027012998,0.033408699,0.031535589,0.042474028,0.057407177,0.029889319,0.017868784,0.015177477,0.013092995,0.003250314,0.001693836,-99999,-99999,-99999,0.013109,0.01811
2013p614135,2013-08-16T05:31:16.385999Z,20130816_053131_PGMS_20,5.9,0.06,Crustal,S,1,242,75,162,geonet,-41.6688,174.2623,-41.2245,174.8794,5947926.71,2615105.03,5996331,2667551,8.19,8.19,71.32,72.78,67.36,68.87,19.18,-69.03,0,14.26,10.3,nu,PGMS,D,200,Q2,2,Q2,250,Q3,0,-99999,-99999,0,0.08,20,0.136,20,Ristau2013&HarvardCMT,0.010642145,0.010670066,0.010706947,0.010764291,0.010858497,0.011333593,0.014113477,0.018268612,0.0245809,0.029806607,0.024594963,0.034808094,0.035865083,0.029977818,0.015410414,0.016342627,0.01355946,0.003122984,0.001813414,0.001191446,-99999,-99999,0.010626,0.014038
2013p614135,2013-08-16T05:31:16.385999Z,20130816_053131_LHUS_20,5.9,0.06,Crustal,S,1,242,75,162,geonet,-41.6688,174.2623,-41.2308,174.8936,5947926.71,2615105.03,5995601,2668726,8.19,8.19,71.69,73.15,67.72,69.22,17.98,-69.73,0,14.26,10.3,nu,LHUS,D,212,Q1,2,Q3,225,Q3,0,-99999,-99999,0,0.06,24,0.102,24,Ristau2013&HarvardCMT,0.013093953,0.01319114,0.01336578,0.013607802,0.014017149,0.016196587,0.020795589,0.039830276,0.025154928,0.022100425,0.0191168,0.036918366,0.034725845,0.015776583,0.015605105,0.013549588,0.00960087,0.002222959,0.001467946,0.001119242,0.000464453,-99999,0.013063,0.014923
2013p614135,2013-08-16T05:31:16.385999Z,20130816_053131_PRKS_20,5.9,0.06,Crustal,S,1,242,75,162,geonet,-41.6688,174.2623,-41.249,174.9341,5947926.71,2615105.03,5993509,2672076,8.19,8.19,72.89,74.35,68.87,70.37,14.56,-71.7,0,14.26,10.3,nu,PRKS,D,190,Q2,0.9,Q1,70,Q2,0,-99999,-99999,0,0.15,25,0.255,25,Ristau2013&HarvardCMT,0.025308025,0.025410416,0.025604376,0.025939809,0.026599866,0.029947418,0.034331222,0.050056737,0.053809468,0.096513735,0.062283453,0.062816253,0.034799506,0.042732265,0.022036186,0.004420707,0.002859762,0.001122235,-99999,-99999,-99999,-99999,0.025268,0.017781
2013p614135,2013-08-16T05:31:16.385999Z,20130816_053130_LIRS_20,5.9,0.06,Crustal,S,1,242,75,162,geonet,-41.6688,174.2623,-41.2323,174.9193,5947926.71,2615105.03,5995392,2670873,8.19,8.19,73.17,74.61,69.17,70.65,16.79,-71.52,0,14.26,10.3,nu,LIRS,C,400,Q3,0.25,Q1,12,Q2,0,-99999,-99999,0,0.14,16,0.238,16,Ristau2013&HarvardCMT,0.01560766,0.015665437,0.01578064,0.016058271,0.016474716,0.019439347,0.030677065,0.040385004,0.066017899,0.039013034,0.03750916,0.031274632,0.014376327,0.007504631,0.00368306,0.002519248,0.002089837,0.00094949,0.000985824,-99999,-99999,-99999,0.015594,0.00841
2013p614135,2013-08-16T05:31:16.385999Z,20130816_053131_LHRS_20,5.9,0.06,Crustal,S,1,242,75,162,geonet,-41.6688,174.2623,-41.2047,174.8932,5947926.71,2615105.03,5998501,2668751,8.19,8.19,73.68,75.12,69.73,71.22,20.53,-71.11,0,14.26,10.3,nu,LHRS,B,760,Q3,1.4,Q2,0,Q2,0,-99999,-99999,0,0.06,33,0.102,33,Ristau2013&HarvardCMT,0.009315776,0.009438707,0.009656941,0.010003741,0.010441397,0.013412952,0.016349786,0.027073333,0.027667766,0.025698076,0.0163667,0.015286616,0.011211017,0.006174731,0.004058726,0.00353588,0.002589736,0.001080929,0.001001604,0.000769778,0.000403325,-99999,0.009283,0.005252
2013p614135,2013-08-16T05:31:16.385999Z,20130816_053131_LHES_20,5.9,0.06,Crustal,S,1,242,75,162,geonet,-41.6688,174.2623,-41.2117,174.9033,5947926.71,2615105.03,5997711,2669586,8.19,8.19,73.75,75.17,69.79,71.25,19.44,-71.48,0,14.26,10.3,nu,LHES,D,240,Q3,1.16,Q3,280,Q3,0,-99999,-99999,0,0.07,30,0.119,30,Ristau2013&HarvardCMT,0.016445909,0.016535768,0.016691261,0.016868473,0.017141636,0.01823718,0.021154111,0.024043823,0.040249746,0.050270746,0.054347819,0.03884332,0.031013117,0.022136817,0.014349054,0.009243885,0.006230195,0.001640806,0.001178371,0.001043978,0.00041854,-99999,0.01642,0.010883
2013p614135,2013-08-16T05:31:16.385999Z,20130816_053131_ARKS_20,5.9,0.06,Crustal,S,1,242,75,162,geonet,-41.6688,174.2623,-41.2421,174.9441,5947926.71,2615105.03,5994261,2672928,8.19,8.19,74.03,75.47,70.01,71.49,14.82,-72.81,0,14.26,10.3,nu,ARKS,C,270,Q3,0.33,Q1,20,Q2,0,-99999,-99999,0,0.06,31,0.102,31,Ristau2013&HarvardCMT,0.023884531,0.024042102,0.024277023,0.025482212,0.026124999,0.028602492,0.045868217,0.061530298,0.059542131,0.087476548,0.092827837,0.070678207,0.027906847,0.017798992,0.008261772,0.002840586,0.002148861,0.001020068,0.00114654,0.001066551,0.000325751,-99999,0.023837,0.012009
2013p614135,2013-08-16T05:31:16.385999Z,20130816_053130_WANS_20,5.9,0.06,Crustal,S,1,242,75,162,geonet,-41.6688,174.2623,-41.2312,174.931,5947926.71,2615105.03,5995492,2671859,8.19,8.19,73.99,75.48,69.98,71.52,16.41,-72.44,0,14.26,10.3,nu,WANS,B,1000,Q3,0.2,Q2,0,Q3,0,-99999,-99999,0,0.05,37,0.085,37,Ristau2013&HarvardCMT,0.012792065,0.012980075,0.013392224,0.013620062,0.014983668,0.021762043,0.022277064,0.03609019,0.030037135,0.03181613,0.02217226,0.018859205,0.012493414,0.007304935,0.00574736,0.003935047,0.002487536,0.001120241,0.001219253,0.001091887,0.000324879,0.000168388,0.012723,0.006004
2013p614135,2013-08-16T05:31:16.385999Z,20130816_053130_LHBS_20,5.9,0.06,Crustal,S,1,242,75,162,geonet,-41.6688,174.2623,-41.1966,174.8923,5947926.71,2615105.03,5999401,2668698,8.19,8.19,74.26,75.71,70.33,71.82,21.35,-71.49,0,14.26,10.3,nu,LHBS,B,700,Q3,0.6,Q2,0,Q3,0,-99999,-99999,0,0.06,31,0.102,31,Ristau2013&HarvardCMT,0.01393545,0.014100372,0.014379037,0.014815732,0.015611626,0.023422604,0.027347433,0.045045861,0.045385998,0.036922097,0.023356799,0.014237385,0.011668573,0.006475516,0.0057264,0.003553065,0.002745055,0.001232416,0.001031316,0.000720951,0.000413873,-99999,0.013853,0.006357
2013p614135,2013-08-16T05:31:16.385999Z,20130816_053130_LNBS_20,5.9,0.06,Crustal,S,1,242,75,162,geonet,-41.6688,174.2623,-41.205,174.9266,5947926.71,2615105.03,5998413,2671553,8.19,8.19,75.67,77.06,71.7,73.13,19.14,-73.54,0,14.26,10.3,nu,LNBS,D,330,Q2,0.8,Q3,100,Q3,0,-99999,-99999,0,0.17,28,0.289,28,Ristau2013&HarvardCMT,0.010665201,0.010733932,0.010870528,0.011076755,0.011501142,0.014784617,0.023643781,0.02478501,0.039487254,0.033548828,0.03072792,0.024498995,0.018693723,0.011670879,0.011520954,0.006543139,0.0038915,0.001425234,-99999,-99999,-99999,-99999,0.010647,0.00859
