CuspID,Origin_time,Record,Mw,MwUncert,TectClass,Mech,PreferredFaultPlane,Strike,Dip,Rake,Location,HypLat,HypLon,StationLat,StationLon,HypN,HypE,StationN,StationE,LENGTH_km,WIDTH_km,Repi_km,Rhyp_km,Rjb_km,Rrup_km,Rx_km,Ry_km,Rvol_km,HypDepth_km,ZTOR_km,HWFW,SiteCode,SiteClass1170,Vs30,Vs30Uncert,Tsite,TsiteUncert,Z1,Z1Uncertainty,Directivity,Pulse_or,Pulse_T,S_Trigger_Flag,fcButterHP,f_iniLP,fmin,fmax,References,f100.0000SA_LHC,f50.0000SA_LHC,f33.3333SA_LHC,f25.0000SA_LHC,f20.0000SA_LHC,f13.3333SA_LHC,f10.0000SA_LHC,f6.6667SA_LHC,f5.0000SA_LHC,f4.0000SA_LHC,f3.3333SA_LHC,f2.5000SA_LHC,f2.0000SA_LHC,f1.3333SA_LHC,f1.0000SA_LHC,f0.6667SA_LHC,f0.5000SA_LHC,f0.3333SA_LHC,f0.2500SA_LHC,f0.2000SA_LHC,f0.1333SA_LHC,f0.1000SA_LHC,PGA_LHC,PGV_LHC
100789,1990-02-19T05:34:36.673000Z,A90301A1,6.24,0.08,Slab,N,1,209,72,-1.12E+02,special,-40.38,176.22,-40.3553,175.6152,6086791.59,2783346.23,6091232,2732094,13,13,51.31,56.37,48.28,54.13,48.99,20.96,0,23,16.82,nu,301A,D,341,Q3,0.7,Q2,60,Q3,0,-99999,-99999,1,0.15,12,0.255,12,Robinson_1994&Dowrick_Rhoades1998&HarvardCMT,0.04697917,0.047074185,0.04723528,0.047500078,0.047901373,0.050296234,0.065227814,0.071387032,0.089668316,0.087286737,0.114268959,0.115701492,0.094826582,0.10031725,0.096260382,0.030257037,0.028185329,0.0154604,-99999,-99999,-99999,-99999,0.046983,0.05483
100789,1990-02-19T05:34:36.673000Z,A90340A2,6.24,0.08,Slab,N,1,209,72,-1.12E+02,special,-40.38,176.22,-40.3863,175.6165,6086791.59,2783346.23,6087788,2732102,13,13,51.12,56.19,47.8,53.59,47.31,23.97,0,23,16.82,nu,340A,D,283,Q3,0.96,Q3,90,Q3,0,-99999,-99999,1,0.33,18,0.561,18,Robinson_1994&Dowrick_Rhoades1998&HarvardCMT,0.054737033,0.055511518,0.056888853,0.059302161,0.064659787,0.077030958,0.098856777,0.121306131,0.185728001,0.153336304,0.156657895,0.14307297,0.099363328,0.055807746,0.05810995,0.031691562,-99999,-99999,-99999,-99999,-99999,-99999,0.054332,0.04485
100789,1990-02-19T05:34:36.673000Z,D90029A2,6.24,0.08,Slab,N,1,209,72,-1.12E+02,special,-40.38,176.22,-39.6458,176.8429,6086791.59,2783346.23,6166127,2839726,13,13,97.36,100.01,90.89,93.52,-8.84,-96.72,0,23,16.82,nu,HCDS,D,182,Q2,>2,Q3,1000,Q3,0,-99999,-99999,0,0.17,11,0.289,11,Robinson_1994&Dowrick_Rhoades1998&HarvardCMT,0.044327391,0.044457667,0.044657831,0.044930131,0.045328233,0.047208708,0.048542823,0.065315841,0.097439867,0.080578165,0.121779214,0.128787507,0.110420734,0.108091676,0.074854149,0.041961524,0.021261786,0.010956517,-99999,-99999,-99999,-99999,0.0442,0.04658
100789,1990-02-19T05:34:36.673000Z,D90039E2,6.24,0.08,Slab,N,1,209,72,-1.12E+02,special,-40.38,176.22,-40.9483,175.6597,6086791.59,2783346.23,6025298,2733883,13,13,78.91,82.2,72.5,75.91,15.46,77.76,0,23,16.82,nu,039E,D,314,Q3,1,Q3,100,Q3,0,-99999,-99999,0,0.15,16.5,0.255,16.5,Robinson_1994&Dowrick_Rhoades1998&HarvardCMT,0.017789382,0.017909097,0.018126743,0.018446349,0.018876853,0.019304093,0.031852839,0.0475976,0.08478163,0.061807476,0.037425225,0.047938245,0.031815924,0.025898359,0.017335661,0.01565934,0.011368377,0.005472906,-99999,-99999,-99999,-99999,0.017768,0.01232
125056,1990-05-13T04:23:09.012999Z,A90032A2,6.39,0.08,Crustal,O,1,220,28,149,special,-40.35,176.23,-39.9425,176.5874,6090089.72,2784316.52,6134136,2816486,14.4,14.4,54.56,55.67,48.31,49.57,9.19,-54.42,0,11,8.07,nu,032A,C,495,Q3,0.13,Q3,10,Q3,0,-99999,-99999,0,0.25,12,0.425,12,Robinson_1994&Dowrick_Rhoades1998&HarvardCMT,0.247060805,0.24793242,0.249344366,0.251337999,0.253939827,0.261199134,0.263614546,0.436343969,0.488087082,0.708755644,0.769360741,0.552627917,0.665706155,0.274106662,0.129202057,0.052997602,0.034888072,-99999,-99999,-99999,-99999,-99999,0.245892,0.15048
125056,1990-05-13T04:23:09.012999Z,A90033C3,6.39,0.08,Crustal,O,1,220,28,149,special,-40.35,176.23,-40.2103,176.0955,6090089.72,2784316.52,6106003,2773437,14.4,14.4,19.28,22.3,13.71,19.56,24.08,-5.2,0,11,8.07,hw,033C,C,403,Q3,0.22,Q3,20,Q3,0,-99999,-99999,0,0.15,25,0.255,25,Robinson_1994&Dowrick_Rhoades1998&HarvardCMT,0.37427973,0.376406434,0.380562797,0.395998487,0.440234983,0.507021297,0.944317177,1.002674823,0.995990517,0.676515342,0.891202171,0.518552443,0.607501735,0.537619903,0.351111634,0.23317689,0.107199815,0.054363734,-99999,-99999,-99999,-99999,0.374179,0.2536
125056,1990-05-13T04:23:09.012999Z,A90087A2,6.39,0.08,Crustal,O,1,220,28,149,special,-40.35,176.23,-39.7163,175.1455,6090089.72,2784316.52,6163232,2693941,14.4,14.4,116.15,116.79,110.64,111.62,121.77,2.06,0,11,8.07,nu,087A,B,1000,Q3,<0.1,Q3,0,Q2,0,-99999,-99999,1,0.37,17,0.629,17,Robinson_1994&Dowrick_Rhoades1998&HarvardCMT,0.082338327,0.083053596,0.084247161,0.086061756,0.088698866,0.101594752,0.120391582,0.178089136,0.268794938,0.207444508,0.16655373,0.164108542,0.150820701,0.076501681,0.093564199,0.073905585,-99999,-99999,-99999,-99999,-99999,-99999,0.082334,0.07391
125056,1990-05-13T04:23:09.012999Z,A90102A2,6.39,0.08,Crustal,O,1,220,28,149,special,-40.35,176.23,-39.4637,175.5669,6090089.72,2784316.52,6190285,2730871,14.4,14.4,113.62,114.16,108,108.88,110.86,-42.4,0,11,8.07,nu,102A,C,555,Q3,0.15,Q3,12,Q3,0,-99999,-99999,1,0.3,10,0.51,10,Robinson_1994&Dowrick_Rhoades1998&HarvardCMT,0.049558343,0.049743493,0.050039117,0.050466124,0.051051976,0.053120692,0.05417743,0.123929509,0.092033594,0.08787741,0.089152873,0.167739089,0.125527922,0.10454726,0.074554166,0.026961307,-99999,-99999,-99999,-99999,-99999,-99999,0.049551,0.03907
125056,1990-05-13T04:23:09.012999Z,A90120A2,6.39,0.08,Crustal,O,1,220,28,149,special,-40.35,176.23,-40.335,175.8682,6090089.72,2784316.52,6092817,2753648,14.4,14.4,30.71,32.73,24.96,28.34,30.76,17.62,0,11,8.07,nu,120A,D,290,Q3,1.1,Q3,100,Q3,0,-99999,-99999,1,0.2,18,0.34,18,Robinson_1994&Dowrick_Rhoades1998&HarvardCMT,0.172070204,0.17295836,0.174394288,0.176366131,0.178580337,0.178137057,0.230553587,0.357357003,0.537656103,0.565790873,0.462480157,0.474428191,0.449411192,0.216742715,0.132361806,0.077019975,0.041503179,-99999,-99999,-99999,-99999,-99999,0.172039,0.11672
125056,1990-05-13T04:23:09.012999Z,A90340A3,6.39,0.08,Crustal,O,1,220,28,149,special,-40.35,176.23,-40.3863,175.6165,6090089.72,2784316.52,6087788,2732102,14.4,14.4,52.13,53.42,46.29,48.19,44.04,35.33,0,11,8.07,nu,340A,D,283,Q3,0.96,Q3,90,Q3,0,-99999,-99999,1,0.5,17,0.85,17,Robinson_1994&Dowrick_Rhoades1998&HarvardCMT,0.04604756,0.04620665,0.04648749,0.04685716,0.047442906,0.055198524,0.068007511,0.130453923,0.158258079,0.127622259,0.116736933,0.120871815,0.083372827,0.054881163,0.043352154,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0.045841,0.03317
125056,1990-05-13T04:23:09.012999Z,D90029A3,6.39,0.08,Crustal,O,1,220,28,149,special,-40.35,176.23,-39.6458,176.8429,6090089.72,2784316.52,6166127,2839726,14.4,14.4,94.11,94.73,87.86,88.54,11.95,-93.86,0,11,8.07,nu,HCDS,D,182,Q2,>2,Q3,1000,Q3,0,-99999,-99999,0,0.14,10.6,0.238,10.6,Robinson_1994&Dowrick_Rhoades1998&HarvardCMT,0.059515801,0.059631919,0.059862537,0.060159296,0.060561073,0.06216015,0.064476002,0.084930727,0.101325957,0.098496109,0.154764326,0.236859048,0.167837451,0.12827706,0.106208643,0.070533067,0.064339695,0.026848728,0.020507062,-99999,-99999,-99999,0.05946,0.0966
125056,1990-05-13T04:23:09.012999Z,D90039E3,6.39,0.08,Crustal,O,1,220,28,149,special,-40.35,176.23,-40.9483,175.6597,6090089.72,2784316.52,6025298,2733883,14.4,14.4,82.1,82.84,75.85,76.63,2.51,82.05,0,11,8.07,nu,039E,D,314,Q3,1,Q3,100,Q3,0,-99999,-99999,0,0.2,10,0.34,10,Robinson_1994&Dowrick_Rhoades1998&HarvardCMT,0.030271941,0.030376436,0.030589284,0.030876028,0.03126357,0.033018976,0.0441683,0.049674711,0.069606951,0.065145646,0.06569399,0.08604596,0.081340707,0.069753053,0.035884337,0.030856561,0.014491116,-99999,-99999,-99999,-99999,-99999,0.030255,0.03184
125056,1990-05-13T04:23:09.012999Z,D90302A2,6.39,0.08,Crustal,O,1,220,28,149,special,-40.35,176.23,-39.9338,175.053,6090089.72,2784316.52,6139282,2685450,14.4,14.4,110.24,110.98,104.69,105.78,112.87,25.87,0,11,8.07,nu,302A,D,250,Q2,0.8,Q3,80,Q3,0,-99999,-99999,0,0.19,12,0.323,12,Robinson_1994&Dowrick_Rhoades1998&HarvardCMT,0.064375356,0.064472809,0.064610325,0.064819279,0.065075513,0.066077996,0.063679052,0.081177876,0.09479884,0.112783004,0.118849516,0.141278501,0.106640032,0.072632695,0.086643965,0.05259423,0.027896959,0.012883166,-99999,-99999,-99999,-99999,0.064322,0.0624
125056,1990-05-13T04:23:09.012999Z,D90642E4,6.39,0.08,Crustal,O,1,220,28,149,special,-40.35,176.23,-41.2341,174.918,6090089.72,2784316.52,5995197,2670758,14.4,14.4,147.86,148.4,141.64,142.22,31.51,145.69,0,11,8.07,nu,642E,C,350,Q1,0.35,Q2,50,Q3,0,-99999,-99999,1,0.25,10,0.425,10,Robinson_1994&Dowrick_Rhoades1998&HarvardCMT,0.024409156,0.024548108,0.024748341,0.025047561,0.025441812,0.026817047,0.029784148,0.057030031,0.069170009,0.073522669,0.07830205,0.058493809,0.042574947,0.018557532,0.009999854,0.005065791,0.003385349,-99999,-99999,-99999,-99999,-99999,0.024373,0.01365
125056,1990-05-13T04:23:09.012999Z,D90941A1,6.39,0.08,Crustal,O,1,220,28,149,special,-40.35,176.23,-41.2921,174.779,6090089.72,2784316.52,5989003,2658976,14.4,14.4,160.88,161.4,154.66,155.22,36.56,158,0,11,8.07,nu,941A,D,272,Q2,0.85,Q2,9.85E+01,Q2,0,-99999,-99999,1,0.25,10,0.425,10,Robinson_1994&Dowrick_Rhoades1998&HarvardCMT,0.012920592,0.012932654,0.012940477,0.012970067,0.012985202,0.013062896,0.014435003,0.020251807,0.025629545,0.029739029,0.028907492,0.03350613,0.040210108,0.04598811,0.033608046,0.016260022,0.007295157,-99999,-99999,-99999,-99999,-99999,0.012905,0.01515
164529,1990-10-04T23:48:26.123000Z,D90606B5,5.57,0.15,Interface,O,1,190,21,58,special,-41.61,175.44,-41.2333,174.9199,5952370.8,2713346.37,5995282,2670919,7.6,7.6,60.3,61.9,58.15,59.96,51.33,-34.89,0,13.8,12.99,nu,606B,B,800,Q3,<0.1,Q3,0,Q3,0,-99999,-99999,0,0.4,12,0.68,12,HarvardCMT&Luo(1992),0.014015974,0.014137178,0.014380227,0.014716926,0.01517046,0.017658659,0.025013352,0.04489172,0.040473094,0.026107963,0.039635285,0.042855443,0.024089556,0.014396097,0.015405769,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0.014016,0.009668
164529,1990-10-04T23:48:26.123000Z,D90642E8,5.57,0.15,Interface,O,1,190,21,58,special,-41.61,175.44,-41.2341,174.918,5952370.8,2713346.37,5995197,2670758,7.6,7.6,60.35,61.96,58.2,60.01,51.48,-34.78,0,13.8,12.99,nu,642E,C,350,Q1,0.35,Q2,50,Q3,0,-99999,-99999,0,0.4,13,0.68,13,HarvardCMT&Luo(1992),0.04011785,0.04033568,0.040684611,0.041239969,0.042078464,0.049123011,0.048199977,0.093377658,0.106265685,0.107236735,0.180435203,0.155336626,0.134264827,0.031013724,0.02954958,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0.04001,0.02231
164529,1990-10-04T23:48:26.123000Z,D90900B5,5.57,0.15,Interface,O,1,190,21,58,special,-41.61,175.44,-41.2921,174.779,5952370.8,2713346.37,5989003,2658976,7.6,7.6,65.46,67,63.34,65.08,62.01,-26.63,0,13.8,12.99,nu,941A,D,272,Q2,0.85,Q2,9.85E+01,Q2,0,-99999,-99999,0,0.4,11.5,0.68,11.5,HarvardCMT&Luo(1992),0.021314445,0.021366116,0.021408705,0.021535309,0.021679678,0.022491796,0.026026611,0.048053893,0.053010355,0.049992436,0.055661249,0.075565588,0.088431332,0.054369027,0.043919945,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0.021315,0.02483
164529,1990-10-04T23:48:26.123000Z,D90935B2,5.57,0.15,Interface,O,1,190,21,58,special,-41.61,175.44,-41.2108,174.9047,5952370.8,2713346.37,5997808,2669699,7.6,7.6,62.96,64.5,60.81,62.54,52.97,-37.17,0,13.8,12.99,nu,935A,D,240,Q3,1.2,Q3,275,Q3,0,-99999,-99999,0,0.4,15,0.68,15,HarvardCMT&Luo(1992),0.034083335,0.034204075,0.034385358,0.034702085,0.035042667,0.041162626,0.044199766,0.057891591,0.075800279,0.084189156,0.156384166,0.072148818,0.065195913,0.054382011,0.072980292,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0.034088,0.04071
164529,1990-10-04T23:48:26.123000Z,D90941A5,5.57,0.15,Interface,O,1,190,21,58,special,-41.61,175.44,-41.2921,174.779,5952370.8,2713346.37,5989003,2658976,7.6,7.6,65.46,67,63.34,65.08,62.01,-26.63,0,13.8,12.99,nu,941A,D,272,Q2,0.85,Q2,9.85E+01,Q2,0,-99999,-99999,0,0.41,11,0.697,11,HarvardCMT&Luo(1992),0.026349769,0.026442449,0.026599356,0.02681536,0.027095529,0.028215289,0.027199871,0.059894773,0.048234368,0.054514507,0.064994044,0.08398977,0.055602415,0.053395021,0.036367797,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0.026351,0.02357
160610,1990-10-06T02:41:12.583000Z,D90642EB,5.46,0.15,Interface,O,1,250,38,145,special,-41.61,175.43,-41.2341,174.918,5952394.08,2712513.04,5995197,2670758,6.7,6.7,59.75,61.46,58.1,60.11,56.08,24.6,0,14.2,12.97,nu,642E,C,350,Q1,0.35,Q2,50,Q3,0,-99999,-99999,0,0.6,11,1.02,11,HarvardCMT&Luo(1992),0.027933185,0.027975882,0.028057532,0.028141578,0.028255441,0.028381217,0.035001297,0.058297969,0.072439382,0.082422853,0.093965666,0.13083549,0.096410106,0.028445921,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0.02792,0.01804
160610,1990-10-06T02:41:12.583000Z,D90900B6,5.46,0.15,Interface,O,1,250,38,145,special,-41.61,175.43,-41.2921,174.779,5952394.08,2712513.04,5989003,2658976,6.7,6.7,64.76,66.39,63.03,64.9,54.29,37.79,0,14.2,12.97,nu,941A,D,272,Q2,0.85,Q2,9.85E+01,Q2,0,-99999,-99999,0,0.4,10,0.68,10,HarvardCMT&Luo(1992),0.01472916,0.014755555,0.014800302,0.01485692,0.014941333,0.015179312,0.016807712,0.023786554,0.030911194,0.031872298,0.030933352,0.037312024,0.031808271,0.040580531,0.0261852,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0.01473,0.01302
160610,1990-10-06T02:41:12.583000Z,D90935B3,5.46,0.15,Interface,O,1,250,38,145,special,-41.61,175.43,-41.2108,174.9047,5952394.08,2712513.04,5997808,2669699,6.7,6.7,62.37,64.01,60.72,62.65,58.89,24.7,0,14.2,12.97,nu,935A,D,240,Q3,1.2,Q3,275,Q3,0,-99999,-99999,0,0.3,15,0.51,15,HarvardCMT&Luo(1992),0.02128772,0.021367625,0.02150616,0.021696948,0.021943411,0.02407092,0.028871321,0.044076054,0.044509443,0.074224226,0.084595983,0.072603074,0.043760141,0.034843057,0.025385046,0.013849668,-99999,-99999,-99999,-99999,-99999,-99999,0.021274,0.02226
160610,1990-10-06T02:41:12.583000Z,D90941A6,5.46,0.15,Interface,O,1,250,38,145,special,-41.61,175.43,-41.2921,174.779,5952394.08,2712513.04,5989003,2658976,6.7,6.7,64.76,66.39,63.03,64.9,54.29,37.79,0,14.2,12.97,nu,941A,D,272,Q2,0.85,Q2,9.85E+01,Q2,0,-99999,-99999,0,0.35,12,0.595,12,HarvardCMT&Luo(1992),0.016422462,0.016495893,0.016602528,0.016774786,0.017017895,0.018454543,0.02283143,0.027513929,0.033131783,0.038433413,0.034587601,0.035756889,0.021723492,0.037885234,0.018327207,0.007070693,-99999,-99999,-99999,-99999,-99999,-99999,0.016422,0.008955
194283,1991-01-28T12:58:46.823000Z,A91051B1,5.76,0.08,Crustal,R,1,42,30,99,special,-41.89,171.58,-41.7557,171.5998,5923123.14,2392149.06,5938069,2393545,6.97,6.97,15.03,18.04,11.7,14.67,-5.94,12.04,0,10,8.26,nu,WBCS,D,300,Q3,1.2,Q2,105,Q3,0,-99999,-99999,1,0.4,27,0.68,27,Anderson_etal_1993&Dowrick_Rhoades1998&HarvardCMT,0.14688159,0.148465791,0.153053026,0.184480218,0.199523355,0.36362354,0.40556691,0.362744008,0.309810788,0.335205147,0.318941538,0.321959898,0.24443228,0.397123749,0.208021283,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0.146881,0.11164
194283,1991-01-28T12:58:46.823000Z,A91083A1,5.76,0.08,Crustal,R,1,42,30,99,special,-41.89,171.58,-41.8311,171.6606,5923123.14,2392149.06,5929772,2398735,6.97,6.97,9.35,13.7,5.87,11.28,3.46,9.35,0,10,8.26,nu,083A,B,1200,Q3,<0.1,Q3,0,Q2,0,-99999,-99999,0,0.5,40,0.85,40,Anderson_etal_1993&Dowrick_Rhoades1998&HarvardCMT,0.25850985,0.307790233,0.441116543,0.466968575,0.436319991,0.506634766,0.421223027,0.390227273,0.353251402,0.141102295,0.168858887,0.18464693,0.161255666,0.13863351,0.117501708,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0.230234,0.08005
194283,1991-01-28T12:58:46.823000Z,A91090A1,5.76,0.08,Crustal,R,1,42,30,99,special,-41.89,171.58,-41.8553,171.9539,5923123.14,2392149.06,5927428,2423132,6.97,6.97,31.2,32.86,27.91,30.07,23.16,23.93,0,10,8.26,nu,090A,C,270,Q3,0.33,Q3,40,Q3,0,-99999,-99999,1,0.3,22,0.51,22,Anderson_etal_1993&Dowrick_Rhoades1998&HarvardCMT,0.115072851,0.116248246,0.118574623,0.121712686,0.131654235,0.164450781,0.16922122,0.192515125,0.305023158,0.260376031,0.161697318,0.241796119,0.236837242,0.100922211,0.070349208,0.037221653,-99999,-99999,-99999,-99999,-99999,-99999,0.115127,0.0772
194283,1991-01-28T12:58:46.823000Z,A91122A1,5.76,0.08,Crustal,R,1,42,30,99,special,-41.89,171.58,-41.8025,172.3248,5923123.14,2392149.06,5933606,2453884,6.97,6.97,62.46,63.44,59.16,60.33,41.88,49.1,0,10,8.26,nu,122A,D,500,Q3,1.6,Q3,250,Q3,0,-99999,-99999,1,0.4,40,0.68,40,Anderson_etal_1993&Dowrick_Rhoades1998&HarvardCMT,0.131880292,0.14471651,0.181011559,0.267935016,0.219467849,0.265806249,0.420968616,0.37935744,0.205149271,0.313617138,0.295010037,0.224591398,0.213637687,0.113840436,0.054028564,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0.131417,0.08296
194283,1991-01-28T12:58:46.823000Z,D91042A3,5.76,0.08,Crustal,R,1,42,30,99,special,-41.89,171.58,-42.5232,172.8305,5923123.14,2392149.06,5853765,2496076,6.97,6.97,124.76,125.38,121.74,122.51,126.66,18,0,10,8.26,nu,HSES,D,280,Q3,0.9,Q1,85,Q3,0,-99999,-99999,1,0.2,11,0.34,11,Anderson_etal_1993&Dowrick_Rhoades1998&HarvardCMT,0.026595792,0.026649669,0.026754986,0.026883961,0.027062994,0.027692316,0.030370082,0.043778369,0.049269443,0.044709414,0.066296778,0.069615774,0.090480727,0.082009455,0.047685496,0.011436756,0.00703576,-99999,-99999,-99999,-99999,-99999,0.026595,0.02777
201724,1991-01-28T18:00:53.158000Z,A91051B2,5.89,0.08,Crustal,S,1,48,77,11,special,-41.9,171.67,-41.7557,171.5998,5922133.85,2399635.78,5938069,2393545,8.1,8.1,17.07,20.86,15.62,17.84,-15.01,6.14,0,12,8.05,fw,WBCS,D,300,Q3,1.2,Q2,105,Q3,0,-99999,-99999,1,0.3,20,0.51,20,Anderson_etal_1993&Dowrick_Rhoades1998&HarvardCMT,0.16069202,0.162073349,0.16434378,0.167144827,0.184154434,0.352898959,0.604815177,0.388562893,0.334501728,0.306118269,0.244562401,0.156916829,0.223810036,0.201549881,0.141549236,0.080781723,-99999,-99999,-99999,-99999,-99999,-99999,0.160183,0.10444
201724,1991-01-28T18:00:53.158000Z,A91052A2,5.89,0.08,Crustal,S,1,48,77,11,special,-41.9,171.67,-42.1166,171.8604,5922133.85,2399635.78,5898305,2415760,8.1,8.1,28.77,31.24,27.75,30.62,29.41,-3.96,0,12,8.05,hw,052A,C,333,Q3,0.3,Q3,30,Q3,0,-99999,-99999,1,0.5,35,0.85,35,Anderson_etal_1993&Dowrick_Rhoades1998&HarvardCMT,0.181609011,0.191832835,0.200035197,0.317038359,0.399708061,0.439254259,0.785693548,0.365850358,0.318518967,0.26417113,0.221574776,0.116478523,0.060994986,0.059568313,0.042400313,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0.181488,0.04276
201724,1991-01-28T18:00:53.158000Z,A91083A2,5.89,0.08,Crustal,S,1,48,77,11,special,-41.9,171.67,-41.8311,171.6606,5922133.85,2399635.78,5929772,2398735,8.1,8.1,7.7,14.26,5.85,10.38,-5.37,4.44,0,12,8.05,fw,083A,B,1200,Q3,<0.1,Q3,0,Q2,0,-99999,-99999,1,1,35,1.7,35,Anderson_etal_1993&Dowrick_Rhoades1998&HarvardCMT,0.153838809,0.165214033,0.225186867,0.271176981,0.346279628,0.503575016,0.355948965,0.31711349,0.235733766,0.177648319,0.181484904,0.074433016,0.054990623,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0.153425,0.03169
201724,1991-01-28T18:00:53.158000Z,A91090A2,5.89,0.08,Crustal,S,1,48,77,11,special,-41.9,171.67,-41.8553,171.9539,5922133.85,2399635.78,5927428,2423132,8.1,8.1,24.03,26.94,20.56,23.59,12.7,21,0,12,8.05,nu,090A,C,270,Q3,0.33,Q3,40,Q3,0,-99999,-99999,1,0.3,20,0.51,20,Anderson_etal_1993&Dowrick_Rhoades1998&HarvardCMT,0.184782762,0.185392326,0.186440803,0.188043199,0.19342382,0.189380884,0.249847279,0.322170671,0.49211203,0.530500912,0.461544584,0.675969803,0.387610516,0.264738041,0.223481167,0.070086083,-99999,-99999,-99999,-99999,-99999,-99999,0.184801,0.14351
201724,1991-01-28T18:00:53.158000Z,A91122A2,5.89,0.08,Crustal,S,1,48,77,11,special,-41.9,171.67,-41.8025,172.3248,5922133.85,2399635.78,5933606,2453884,8.1,8.1,55.31,56.76,51.82,53.36,28.68,47.99,0,12,8.05,nu,122A,D,500,Q3,1.6,Q3,250,Q3,0,-99999,-99999,1,0.3,33,0.51,33,Anderson_etal_1993&Dowrick_Rhoades1998&HarvardCMT,0.263476059,0.303777633,0.448691691,0.713166424,0.650503683,0.523796982,0.615287117,0.873181085,0.533632386,0.469531322,0.442825126,0.289249318,0.255844017,0.151560457,0.081426143,0.038944436,-99999,-99999,-99999,-99999,-99999,-99999,0.263812,0.09063
201724,1991-01-28T18:00:53.158000Z,D91042A4,5.89,0.08,Crustal,S,1,48,77,11,special,-41.9,171.67,-42.5232,172.8305,5922133.85,2399635.78,5853765,2496076,8.1,8.1,118.06,118.86,116.84,117.93,116.25,25.92,0,12,8.05,nu,HSES,D,280,Q3,0.9,Q1,85,Q3,0,-99999,-99999,0,0.3,12,0.51,12,Anderson_etal_1993&Dowrick_Rhoades1998&HarvardCMT,0.030549259,0.030572136,0.030607461,0.030641106,0.030710011,0.031811917,0.035070505,0.04963695,0.056905215,0.055170602,0.078869797,0.078963044,0.080094211,0.137594196,0.059886854,0.025021746,-99999,-99999,-99999,-99999,-99999,-99999,0.03053,0.03567
201354,1991-02-15T10:48:09.669000Z,A91051B3,5.42,0.15,Crustal,R,0,213,37,90,geonet,-42.0386,171.5897,-41.7557,171.5998,5906631.78,2393229.54,5938069,2393545,4.7,4.7,31.47,32.19,29.3,30.05,-99999,-99999,0,6.92,5.27,nu,WBCS,D,300,Q3,1.2,Q2,105,Q3,0,-99999,-99999,1,0.3,22,0.51,22,HarvardCMT,0.117674931,0.120932037,0.126560914,0.134089131,0.178820534,0.414454105,0.283827648,0.292399591,0.258662092,0.131458898,0.16554036,0.111934337,0.135633295,0.100203815,0.059112686,0.049338596,-99999,-99999,-99999,-99999,-99999,-99999,0.117594,0.04717
201354,1991-02-15T10:48:09.669000Z,A91052A3,5.42,0.15,Crustal,R,0,213,37,90,geonet,-42.0386,171.5897,-42.1166,171.8604,5906631.78,2393229.54,5898305,2415760,4.7,4.7,23.97,25.04,22.28,23.52,-99999,-99999,0,6.92,5.27,nu,052A,C,333,Q3,0.3,Q3,30,Q3,0,-99999,-99999,0,0.5,32,0.85,32,HarvardCMT,0.181080523,0.183962566,0.183743822,0.222647627,0.291817418,0.416064097,0.449319905,0.490865152,0.398552936,0.286217817,0.178476729,0.12101918,0.097245866,0.061556465,0.045323548,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0.177339,0.05263
201354,1991-02-15T10:48:09.669000Z,A91090A3,5.42,0.15,Crustal,R,0,213,37,90,geonet,-42.0386,171.5897,-41.8553,171.9539,5906631.78,2393229.54,5927428,2423132,4.7,4.7,36.37,37.09,34.1,34.84,-99999,-99999,0,6.92,5.27,nu,090A,C,270,Q3,0.33,Q3,40,Q3,0,-99999,-99999,1,0.45,13,0.765,13,HarvardCMT,0.085177668,0.085558759,0.086185787,0.087109755,0.088425884,0.094038635,0.105534796,0.160630903,0.199434473,0.245543248,0.183314209,0.139832661,0.123805886,0.070854339,0.032158957,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0.085168,0.04819
241414,1991-07-12T04:42:23.301999Z,D91302A4,5.3,0.15,Slab,S,1,135,57,25,geonet,-39.3052,175.9748,-39.9338,175.053,6206777.74,2766544.08,6139282,2685450,4.1,4.1,105.45,126.78,104.32,126.64,106.19,-9.62,0,70.28,68.56,nu,302A,D,250,Q2,0.8,Q3,80,Q3,0,-99999,-99999,1,0.3,12,0.51,12,HarvardCMT,0.01972461,0.019804769,0.019959648,0.020136742,0.020413761,0.021560177,0.02531004,0.034109407,0.034537393,0.048513906,0.043724589,0.044714222,0.034397782,0.036960609,0.017467935,0.007498952,-99999,-99999,-99999,-99999,-99999,-99999,0.019715,0.01865
