SEGMENT,lat,lon,DEPTH,SLIP,STRIKE,DIP,RAKE,WIDTH,LENGTH,rise_time,RUPTURE TIME
1,-42.540264,172.93822,25052.043,2.53,248,61,120,3000,3000,2,6.54
1,-42.55041,172.90436,25052.043,2.48,248,61,120,3000,3000,2,6.36
1,-42.560457,172.87049,25052.043,2.43,248,61,120,3000,3000,2,6.59
1,-42.570493,172.83648,25052.043,2.37,248,61,120,3000,3000,2,7.19
1,-42.58061,172.80259,25052.043,2.25,248,61,120,3000,3000,2,8.07
1,-42.590627,172.76868,25052.043,2.19,248,61,120,3000,3000,2,9.15
1,-42.600633,172.73477,25052.043,2.05,248,61,120,3000,3000,2,10.37
1,-42.61072,172.70084,25052.043,1.91,248,61,120,3000,3000,2,11.69
1,-42.620706,172.66691,25052.043,1.76,248,61,120,3000,3000,2,13.08
1,-42.630773,172.63296,25052.043,1.61,248,61,120,3000,3000,2,14.51
1,-42.640739,172.59888,25052.043,1.45,248,61,120,3000,3000,2,15.98
1,-42.650695,172.56491,25052.043,1.1,248,61,120,3000,3000,2,17.47
2,-42.227135,174.02192,1453.15,0,230,65,116.886,3000,3000,2,48.345
2,-42.24475,173.99433,1453.15,0,230,65,116.886,3000,3000,2,47.121
2,-42.262267,173.96684,1453.15,0,230,65,116.886,3000,3000,2,45.907
2,-42.279869,173.93922,1453.15,0,230,65,116.886,3000,3000,2,44.704
2,-42.297464,173.91159,1453.15,0,230,65,116.886,3000,3000,2,43.512
2,-42.315052,173.88394,1453.15,0,230,65,116.886,3000,3000,2,42.334
2,-42.332635,173.85627,1453.15,0,230,65,116.886,3000,3000,2,41.17
2,-42.35021,173.82859,1453.15,0,230,65,116.886,3000,3000,2,40.022
2,-42.367688,173.80101,1453.15,0,230,65,116.886,3000,3000,2,38.891
2,-42.38525,173.7733,1453.15,0.08,230,65,116.886,3000,3000,2,37.779
2,-42.402806,173.74557,1453.15,0.18,230,65,116.886,3000,3000,2,36.688
2,-42.420355,173.71783,1453.15,0.37,230,65,116.886,3000,3000,2,35.621
2,-42.437897,173.69007,1453.15,0.69,230,65,116.886,3000,3000,2,34.58
2,-42.455432,173.66242,1453.15,1.12,230,65,116.886,3000,3000,2,33.568
2,-42.472871,173.63463,1453.15,1.63,230,65,116.886,3000,3000,2,32.588
2,-42.490393,173.60682,1453.15,2.11,230,65,116.886,3000,3000,2,31.643
2,-42.507909,173.579,1453.15,2.43,230,65,116.886,3000,3000,2,30.738
2,-42.525417,173.55117,1453.15,2.48,230,65,116.886,3000,3000,2,29.877
2,-42.542919,173.52344,1453.15,2.26,230,65,116.886,3000,3000,2,29.064
2,-42.560415,173.49557,1453.15,1.82,230,65,116.886,3000,3000,2,28.305
2,-42.577813,173.46769,1453.15,1.31,230,65,116.886,3000,3000,2,27.605
2,-42.595295,173.4398,1453.15,0.84,230,65,116.886,3000,3000,2,26.971
2,-42.612771,173.41188,1453.15,0.47,230,65,116.886,3000,3000,2,26.407
2,-42.630239,173.38395,1453.15,0.24,230,65,116.886,3000,3000,2,25.919
2,-42.647701,173.35613,1453.15,0.11,230,65,116.886,3000,3000,2,25.513
2,-42.665156,173.32817,1453.15,0,230,65,116.886,3000,3000,2,25.194
2,-42.682514,173.3002,1453.15,0,230,65,116.886,3000,3000,2,24.967
2,-42.699955,173.27221,1453.15,0,230,65,116.886,3000,3000,2,24.833
2,-42.71739,173.2442,1453.15,0,230,65,116.886,3000,3000,2,24.796
2,-42.734817,173.2163,1453.15,0,230,65,116.886,3000,3000,2,24.856
2,-42.752238,173.18827,1453.15,0,230,65,116.886,3000,3000,2,25.011
2,-42.769653,173.16021,1453.15,0,230,65,116.886,3000,3000,2,25.26
2,-42.78697,173.13214,1453.15,0,230,65,116.886,3000,3000,2,25.6
2,-42.80437,173.10406,1453.15,0,230,65,116.886,3000,3000,2,26.025
2,-42.821764,173.07608,1453.15,0,230,65,116.886,3000,3000,2,26.531
2,-42.218489,174.01197,4172.08,0,230,65,116.886,3000,3000,2,47.735
2,-42.236011,173.98438,4172.08,0,230,65,116.886,3000,3000,2,46.493
2,-42.253617,173.95678,4172.08,0,230,65,116.886,3000,3000,2,45.26
2,-42.271217,173.92916,4172.08,0,230,65,116.886,3000,3000,2,44.037
2,-42.28881,173.90152,4172.08,0,230,65,116.886,3000,3000,2,42.824
2,-42.306395,173.87399,4172.08,0,230,65,116.886,3000,3000,2,41.624
2,-42.323975,173.84633,4172.08,0,230,65,116.886,3000,3000,2,40.436
2,-42.341458,173.81865,4172.08,0,230,65,116.886,3000,3000,2,39.263
2,-42.359024,173.79095,4172.08,0,230,65,116.886,3000,3000,2,38.107
2,-42.376584,173.76324,4172.08,0.1,230,65,116.886,3000,3000,2,36.967
2,-42.394137,173.73563,4172.08,0.23,230,65,116.886,3000,3000,2,35.848
2,-42.411683,173.70789,4172.08,0.48,230,65,116.886,3000,3000,2,34.751
2,-42.429223,173.68013,4172.08,0.88,230,65,116.886,3000,3000,2,33.678
2,-42.446666,173.65236,4172.08,1.43,230,65,116.886,3000,3000,2,32.632
2,-42.464193,173.62457,4172.08,2.08,230,65,116.886,3000,3000,2,31.617
2,-42.481713,173.59677,4172.08,2.7,230,65,116.886,3000,3000,2,30.637
2,-42.499225,173.56907,4172.08,3.1,230,65,116.886,3000,3000,2,29.694
2,-42.516732,173.54124,4172.08,3.17,230,65,116.886,3000,3000,2,28.795
2,-42.534232,173.51339,4172.08,2.88,230,65,116.886,3000,3000,2,27.944
2,-42.551635,173.48552,4172.08,2.33,230,65,116.886,3000,3000,2,27.147
2,-42.569121,173.45764,4172.08,1.67,230,65,116.886,3000,3000,2,26.409
2,-42.5866,173.42987,4172.08,1.07,230,65,116.886,3000,3000,2,25.737
2,-42.604073,173.40196,4172.08,0.61,230,65,116.886,3000,3000,2,25.138
2,-42.621539,173.37403,4172.08,0.31,230,65,116.886,3000,3000,2,24.619
2,-42.638999,173.34609,4172.08,0.14,230,65,116.886,3000,3000,2,24.186
2,-42.656361,173.31813,4172.08,0.05,230,65,116.886,3000,3000,2,23.844
2,-42.673807,173.29028,4172.08,0,230,65,116.886,3000,3000,2,23.6
2,-42.691246,173.26229,4172.08,0,230,65,116.886,3000,3000,2,23.457
2,-42.708678,173.23428,4172.08,0,230,65,116.886,3000,3000,2,23.417
2,-42.726104,173.20626,4172.08,0,230,65,116.886,3000,3000,2,23.481
2,-42.743522,173.17823,4172.08,0,230,65,116.886,3000,3000,2,23.648
2,-42.760844,173.15017,4172.08,0,230,65,116.886,3000,3000,2,23.915
2,-42.778249,173.12223,4172.08,0,230,65,116.886,3000,3000,2,24.278
2,-42.795647,173.09415,4172.08,0,230,65,116.886,3000,3000,2,24.732
2,-42.813038,173.06605,4172.08,0,230,65,116.886,3000,3000,2,25.27
2,-42.209753,174.0019,6891,0,230,65,116.886,3000,3000,2,47.162
2,-42.227363,173.97431,6891,0,230,65,116.886,3000,3000,2,45.902
2,-42.244966,173.94683,6891,0,230,65,116.886,3000,3000,2,44.651
2,-42.262563,173.91921,6891,0,230,65,116.886,3000,3000,2,43.408
2,-42.280154,173.89158,6891,0,230,65,116.886,3000,3000,2,42.175
2,-42.297738,173.86393,6891,0,230,65,116.886,3000,3000,2,40.953
2,-42.315225,173.83627,6891,0,230,65,116.886,3000,3000,2,39.742
2,-42.332796,173.80859,6891,0,230,65,116.886,3000,3000,2,38.545
2,-42.350359,173.78101,6891,0,230,65,116.886,3000,3000,2,37.362
2,-42.367917,173.7533,6891,0.12,230,65,116.886,3000,3000,2,36.196
2,-42.385467,173.72558,6891,0.28,230,65,116.886,3000,3000,2,35.048
2,-42.403012,173.69784,6891,0.58,230,65,116.886,3000,3000,2,33.92
2,-42.420459,173.67008,6891,1.06,230,65,116.886,3000,3000,2,32.814
2,-42.437989,173.64243,6891,1.74,230,65,116.886,3000,3000,2,31.735
2,-42.455513,173.61464,6891,2.53,230,65,116.886,3000,3000,2,30.685
2,-42.473031,173.58684,6891,3.28,230,65,116.886,3000,3000,2,29.667
2,-42.490542,173.55902,6891,3.77,230,65,116.886,3000,3000,2,28.686
2,-42.508046,173.53119,6891,3.85,230,65,116.886,3000,3000,2,27.746
2,-42.525543,173.50346,6891,3.5,230,65,116.886,3000,3000,2,26.854
2,-42.542944,173.4756,6891,2.83,230,65,116.886,3000,3000,2,26.015
2,-42.560428,173.44772,6891,2.03,230,65,116.886,3000,3000,2,25.236
2,-42.577905,173.41982,6891,1.3,230,65,116.886,3000,3000,2,24.524
2,-42.595375,173.39191,6891,0.74,230,65,116.886,3000,3000,2,23.886
2,-42.612839,173.36398,6891,0.37,230,65,116.886,3000,3000,2,23.331
2,-42.630296,173.33616,6891,0.17,230,65,116.886,3000,3000,2,22.866
2,-42.647656,173.30821,6891,0.07,230,65,116.886,3000,3000,2,22.499
2,-42.665099,173.28023,6891,0,230,65,116.886,3000,3000,2,22.235
2,-42.682536,173.25225,6891,0,230,65,116.886,3000,3000,2,22.08
2,-42.699966,173.22424,6891,0,230,65,116.886,3000,3000,2,22.037
2,-42.717389,173.19635,6891,0,230,65,116.886,3000,3000,2,22.106
2,-42.734805,173.16831,6891,0,230,65,116.886,3000,3000,2,22.287
2,-42.752124,173.14026,6891,0,230,65,116.886,3000,3000,2,22.575
2,-42.769527,173.11219,6891,0,230,65,116.886,3000,3000,2,22.965
2,-42.786923,173.08411,6891,0,230,65,116.886,3000,3000,2,23.452
2,-42.804311,173.05614,6891,0,230,65,116.886,3000,3000,2,24.027
2,-42.201106,173.99196,9609.92,0,230,65,116.886,3000,3000,2,46.626
2,-42.218714,173.96437,9609.92,0,230,65,116.886,3000,3000,2,45.35
2,-42.236315,173.93677,9609.92,0,230,65,116.886,3000,3000,2,44.081
2,-42.25391,173.90915,9609.92,0,230,65,116.886,3000,3000,2,42.819
2,-42.271498,173.88152,9609.92,0,230,65,116.886,3000,3000,2,41.566
2,-42.289079,173.85399,9609.92,0,230,65,116.886,3000,3000,2,40.323
2,-42.306563,173.82633,9609.92,0,230,65,116.886,3000,3000,2,39.09
2,-42.324132,173.79865,9609.92,0,230,65,116.886,3000,3000,2,37.869
2,-42.341694,173.77096,9609.92,0.05,230,65,116.886,3000,3000,2,36.661
2,-42.359249,173.74325,9609.92,0.14,230,65,116.886,3000,3000,2,35.467
2,-42.376796,173.71564,9609.92,0.32,230,65,116.886,3000,3000,2,34.29
2,-42.394338,173.6879,9609.92,0.67,230,65,116.886,3000,3000,2,33.132
2,-42.411783,173.66015,9609.92,1.23,230,65,116.886,3000,3000,2,31.994
2,-42.429312,173.63238,9609.92,2.02,230,65,116.886,3000,3000,2,30.881
2,-42.446834,173.60459,9609.92,2.94,230,65,116.886,3000,3000,2,29.794
2,-42.464349,173.57679,9609.92,3.8,230,65,116.886,3000,3000,2,28.737
2,-42.481857,173.54909,9609.92,4.36,230,65,116.886,3000,3000,2,27.716
2,-42.499359,173.52126,9609.92,4.46,230,65,116.886,3000,3000,2,26.735
2,-42.516764,173.49341,9609.92,4.05,230,65,116.886,3000,3000,2,25.799
2,-42.534252,173.46555,9609.92,3.27,230,65,116.886,3000,3000,2,24.915
2,-42.551734,173.43767,9609.92,2.35,230,65,116.886,3000,3000,2,24.091
2,-42.569208,173.4099,9609.92,1.5,230,65,116.886,3000,3000,2,23.333
2,-42.586676,173.38199,9609.92,0.85,230,65,116.886,3000,3000,2,22.653
2,-42.604138,173.35406,9609.92,0.43,230,65,116.886,3000,3000,2,22.057
2,-42.621502,173.32612,9609.92,0.19,230,65,116.886,3000,3000,2,21.556
2,-42.63895,173.29817,9609.92,0.08,230,65,116.886,3000,3000,2,21.159
2,-42.656391,173.27032,9609.92,0,230,65,116.886,3000,3000,2,20.873
2,-42.673825,173.24233,9609.92,0,230,65,116.886,3000,3000,2,20.704
2,-42.691252,173.21433,9609.92,0,230,65,116.886,3000,3000,2,20.657
2,-42.708673,173.18631,9609.92,0,230,65,116.886,3000,3000,2,20.733
2,-42.725997,173.15828,9609.92,0,230,65,116.886,3000,3000,2,20.929
2,-42.743404,173.13023,9609.92,0,230,65,116.886,3000,3000,2,21.241
2,-42.760804,173.10228,9609.92,0,230,65,116.886,3000,3000,2,21.663
2,-42.778197,173.0742,9609.92,0,230,65,116.886,3000,3000,2,22.187
2,-42.795584,173.04611,9609.92,0,230,65,116.886,3000,3000,2,22.803
2,-42.192458,173.9819,12328.8,0,230,65,116.886,3000,3000,2,46.13
2,-42.210064,173.95431,12328.8,0,230,65,116.886,3000,3000,2,44.838
2,-42.227662,173.92683,12328.8,0,230,65,116.886,3000,3000,2,43.552
2,-42.245254,173.89922,12328.8,0,230,65,116.886,3000,3000,2,42.272
2,-42.26284,173.87158,12328.8,0,230,65,116.886,3000,3000,2,41
2,-42.280329,173.84394,12328.8,0,230,65,116.886,3000,3000,2,39.737
2,-42.297902,173.81627,12328.8,0,230,65,116.886,3000,3000,2,38.482
2,-42.315468,173.78859,12328.8,0,230,65,116.886,3000,3000,2,37.238
2,-42.333026,173.76102,12328.8,0.06,230,65,116.886,3000,3000,2,36.005
2,-42.350579,173.73331,12328.8,0.15,230,65,116.886,3000,3000,2,34.785
2,-42.368125,173.70559,12328.8,0.36,230,65,116.886,3000,3000,2,33.58
2,-42.385575,173.67785,12328.8,0.74,230,65,116.886,3000,3000,2,32.392
2,-42.403108,173.6501,12328.8,1.36,230,65,116.886,3000,3000,2,31.222
2,-42.420633,173.62245,12328.8,2.23,230,65,116.886,3000,3000,2,30.073
2,-42.438153,173.59466,12328.8,3.24,230,65,116.886,3000,3000,2,28.95
2,-42.455665,173.56686,12328.8,4.19,230,65,116.886,3000,3000,2,27.854
2,-42.473172,173.53905,12328.8,4.81,230,65,116.886,3000,3000,2,26.791
2,-42.490581,173.51122,12328.8,4.92,230,65,116.886,3000,3000,2,25.766
2,-42.508073,173.48349,12328.8,4.47,230,65,116.886,3000,3000,2,24.784
2,-42.525559,173.45563,12328.8,3.61,230,65,116.886,3000,3000,2,23.852
2,-42.543038,173.42775,12328.8,2.59,230,65,116.886,3000,3000,2,22.979
2,-42.560511,173.39986,12328.8,1.66,230,65,116.886,3000,3000,2,22.172
2,-42.577977,173.37195,12328.8,0.94,230,65,116.886,3000,3000,2,21.443
2,-42.595345,173.34403,12328.8,0.47,230,65,116.886,3000,3000,2,20.801
2,-42.612797,173.31621,12328.8,0.21,230,65,116.886,3000,3000,2,20.259
2,-42.630243,173.28825,12328.8,0.08,230,65,116.886,3000,3000,2,19.826
2,-42.647682,173.26028,12328.8,0,230,65,116.886,3000,3000,2,19.514
2,-42.665113,173.2323,12328.8,0,230,65,116.886,3000,3000,2,19.329
2,-42.682538,173.20429,12328.8,0,230,65,116.886,3000,3000,2,19.278
2,-42.699866,173.1764,12328.8,0,230,65,116.886,3000,3000,2,19.361
2,-42.717278,173.14837,12328.8,0,230,65,116.886,3000,3000,2,19.575
2,-42.734683,173.12032,12328.8,0,230,65,116.886,3000,3000,2,19.916
2,-42.75208,173.09225,12328.8,0,230,65,116.886,3000,3000,2,20.375
2,-42.769471,173.06417,12328.8,0,230,65,116.886,3000,3000,2,20.942
2,-42.786855,173.0362,12328.8,0,230,65,116.886,3000,3000,2,21.605
2,-42.183809,173.97196,15047.8,0,230,65,116.886,3000,3000,2,45.675
2,-42.201412,173.94438,15047.8,0,230,65,116.886,3000,3000,2,44.368
2,-42.219009,173.91678,15047.8,0,230,65,116.886,3000,3000,2,43.066
2,-42.236599,173.88916,15047.8,0,230,65,116.886,3000,3000,2,41.77
2,-42.254092,173.86153,15047.8,0,230,65,116.886,3000,3000,2,40.479
2,-42.271668,173.834,15047.8,0,230,65,116.886,3000,3000,2,39.196
2,-42.289239,173.80634,15047.8,0,230,65,116.886,3000,3000,2,37.921
2,-42.306802,173.77866,15047.8,0,230,65,116.886,3000,3000,2,36.655
2,-42.324359,173.75097,15047.8,0.06,230,65,116.886,3000,3000,2,35.398
2,-42.34191,173.72326,15047.8,0.16,230,65,116.886,3000,3000,2,34.153
2,-42.359363,173.69566,15047.8,0.38,230,65,116.886,3000,3000,2,32.92
2,-42.3769,173.66792,15047.8,0.78,230,65,116.886,3000,3000,2,31.702
2,-42.39443,173.64017,15047.8,1.43,230,65,116.886,3000,3000,2,30.501
2,-42.411954,173.6124,15047.8,2.34,230,65,116.886,3000,3000,2,29.318
2,-42.429471,173.58462,15047.8,3.4,230,65,116.886,3000,3000,2,28.157
2,-42.446982,173.55682,15047.8,4.4,230,65,116.886,3000,3000,2,27.022
2,-42.464395,173.52913,15047.8,5.06,230,65,116.886,3000,3000,2,25.917
2,-42.481892,173.5013,15047.8,5.17,230,65,116.886,3000,3000,2,24.846
2,-42.499382,173.47345,15047.8,4.7,230,65,116.886,3000,3000,2,23.816
2,-42.516866,173.44559,15047.8,3.8,230,65,116.886,3000,3000,2,22.833
2,-42.534342,173.41771,15047.8,2.73,230,65,116.886,3000,3000,2,21.906
2,-42.551812,173.38994,15047.8,1.74,230,65,116.886,3000,3000,2,21.046
2,-42.569186,173.36203,15047.8,0.99,230,65,116.886,3000,3000,2,20.262
2,-42.586642,173.33411,15047.8,0.5,230,65,116.886,3000,3000,2,19.568
2,-42.604092,173.30617,15047.8,0.22,230,65,116.886,3000,3000,2,18.977
2,-42.621535,173.27822,15047.8,0.09,230,65,116.886,3000,3000,2,18.504
2,-42.638971,173.25037,15047.8,0,230,65,116.886,3000,3000,2,18.159
2,-42.656401,173.22239,15047.8,0,230,65,116.886,3000,3000,2,17.955
2,-42.673733,173.19439,15047.8,0,230,65,116.886,3000,3000,2,17.898
2,-42.691149,173.16637,15047.8,0,230,65,116.886,3000,3000,2,17.99
2,-42.708558,173.13834,15047.8,0,230,65,116.886,3000,3000,2,18.227
2,-42.72596,173.11029,15047.8,0,230,65,116.886,3000,3000,2,18.602
2,-42.743356,173.08235,15047.8,0,230,65,116.886,3000,3000,2,19.105
2,-42.760744,173.05427,15047.8,0,230,65,116.886,3000,3000,2,19.72
2,-42.778126,173.02618,15047.8,0,230,65,116.886,3000,3000,2,20.436
2,-42.17516,173.96191,17766.7,0,230,65,116.886,3000,3000,2,45.263
2,-42.192761,173.93432,17766.7,0,230,65,116.886,3000,3000,2,43.941
2,-42.210354,173.90684,17766.7,0,230,65,116.886,3000,3000,2,42.625
2,-42.227852,173.87923,17766.7,0,230,65,116.886,3000,3000,2,41.312
2,-42.245433,173.8516,17766.7,0,230,65,116.886,3000,3000,2,40.005
2,-42.263007,173.82395,17766.7,0,230,65,116.886,3000,3000,2,38.704
2,-42.280575,173.79629,17766.7,0,230,65,116.886,3000,3000,2,37.409
2,-42.298136,173.76862,17766.7,0,230,65,116.886,3000,3000,2,36.122
2,-42.31569,173.74105,17766.7,0.06,230,65,116.886,3000,3000,2,34.843
2,-42.333148,173.71334,17766.7,0.16,230,65,116.886,3000,3000,2,33.573
2,-42.35069,173.68562,17766.7,0.38,230,65,116.886,3000,3000,2,32.315
2,-42.368225,173.65788,17766.7,0.78,230,65,116.886,3000,3000,2,31.068
2,-42.385753,173.63013,17766.7,1.43,230,65,116.886,3000,3000,2,29.836
2,-42.403273,173.60248,17766.7,2.34,230,65,116.886,3000,3000,2,28.619
2,-42.420788,173.5747,17766.7,3.41,230,65,116.886,3000,3000,2,27.423
2,-42.438206,173.5469,17766.7,4.41,230,65,116.886,3000,3000,2,26.248
2,-42.455708,173.51908,17766.7,5.07,230,65,116.886,3000,3000,2,25.1
2,-42.473202,173.49126,17766.7,5.18,230,65,116.886,3000,3000,2,23.982
2,-42.49069,173.46353,17766.7,4.71,230,65,116.886,3000,3000,2,22.902
2,-42.508171,173.43567,17766.7,3.8,230,65,116.886,3000,3000,2,21.866
2,-42.525645,173.4078,17766.7,2.73,230,65,116.886,3000,3000,2,20.882
2,-42.543113,173.37991,17766.7,1.74,230,65,116.886,3000,3000,2,19.962
2,-42.560484,173.352,17766.7,0.99,230,65,116.886,3000,3000,2,19.118
2,-42.577938,173.32408,17766.7,0.5,230,65,116.886,3000,3000,2,18.364
2,-42.595385,173.29626,17766.7,0.22,230,65,116.886,3000,3000,2,17.717
2,-42.612826,173.26831,17766.7,0.09,230,65,116.886,3000,3000,2,17.194
2,-42.63026,173.24034,17766.7,0,230,65,116.886,3000,3000,2,16.811
2,-42.647687,173.21236,17766.7,0,230,65,116.886,3000,3000,2,16.583
2,-42.665017,173.18436,17766.7,0,230,65,116.886,3000,3000,2,16.519
2,-42.682431,173.15646,17766.7,0,230,65,116.886,3000,3000,2,16.621
2,-42.699837,173.12843,17766.7,0,230,65,116.886,3000,3000,2,16.886
2,-42.717237,173.10039,17766.7,0,230,65,116.886,3000,3000,2,17.303
2,-42.73463,173.07233,17766.7,0,230,65,116.886,3000,3000,2,17.857
2,-42.752016,173.04425,17766.7,0,230,65,116.886,3000,3000,2,18.53
2,-42.769305,173.01628,17766.7,0,230,65,116.886,3000,3000,2,19.306
2,-42.166509,173.95197,20485.6,0,230,65,116.886,3000,3000,2,44.894
2,-42.184107,173.92439,20485.6,0,230,65,116.886,3000,3000,2,43.56
2,-42.201699,173.89679,20485.6,0,230,65,116.886,3000,3000,2,42.229
2,-42.219194,173.86918,20485.6,0,230,65,116.886,3000,3000,2,40.903
2,-42.236773,173.84155,20485.6,0,230,65,116.886,3000,3000,2,39.58
2,-42.254344,173.81402,20485.6,0,230,65,116.886,3000,3000,2,38.262
2,-42.27191,173.78636,20485.6,0,230,65,116.886,3000,3000,2,36.949
2,-42.289469,173.75869,20485.6,0,230,65,116.886,3000,3000,2,35.643
2,-42.307021,173.731,20485.6,0.06,230,65,116.886,3000,3000,2,34.343
2,-42.324477,173.70329,20485.6,0.15,230,65,116.886,3000,3000,2,33.05
2,-42.342015,173.67569,20485.6,0.36,230,65,116.886,3000,3000,2,31.767
2,-42.359548,173.64796,20485.6,0.74,230,65,116.886,3000,3000,2,30.493
2,-42.377073,173.62021,20485.6,1.37,230,65,116.886,3000,3000,2,29.231
2,-42.394592,173.59244,20485.6,2.24,230,65,116.886,3000,3000,2,27.983
2,-42.412105,173.56466,20485.6,3.25,230,65,116.886,3000,3000,2,26.751
2,-42.429521,173.53686,20485.6,4.21,230,65,116.886,3000,3000,2,25.538
2,-42.447019,173.50917,20485.6,4.83,230,65,116.886,3000,3000,2,24.347
2,-42.464511,173.48134,20485.6,4.94,230,65,116.886,3000,3000,2,23.183
2,-42.481997,173.4535,20485.6,4.49,230,65,116.886,3000,3000,2,22.052
2,-42.499476,173.42564,20485.6,3.63,230,65,116.886,3000,3000,2,20.96
2,-42.516948,173.39776,20485.6,2.6,230,65,116.886,3000,3000,2,19.916
2,-42.534323,173.37,20485.6,1.66,230,65,116.886,3000,3000,2,18.932
2,-42.551781,173.34209,20485.6,0.94,230,65,116.886,3000,3000,2,18.02
2,-42.569233,173.31417,20485.6,0.48,230,65,116.886,3000,3000,2,17.198
2,-42.586678,173.28623,20485.6,0.21,230,65,116.886,3000,3000,2,16.484
2,-42.604117,173.25828,20485.6,0.09,230,65,116.886,3000,3000,2,15.901
2,-42.621548,173.23044,20485.6,0,230,65,116.886,3000,3000,2,15.47
2,-42.638883,173.20245,20485.6,0,230,65,116.886,3000,3000,2,15.212
2,-42.6563,173.17445,20485.6,0,230,65,116.886,3000,3000,2,15.139
2,-42.673711,173.14644,20485.6,0,230,65,116.886,3000,3000,2,15.256
2,-42.691116,173.11841,20485.6,0,230,65,116.886,3000,3000,2,15.556
2,-42.708513,173.09037,20485.6,0,230,65,116.886,3000,3000,2,16.023
2,-42.725904,173.06243,20485.6,0,230,65,116.886,3000,3000,2,16.639
2,-42.743197,173.03435,20485.6,0,230,65,116.886,3000,3000,2,17.38
2,-42.760574,173.00626,20485.6,0,230,65,116.886,3000,3000,2,18.224
2,-42.157858,173.94192,23204.5,0,230,65,116.886,3000,3000,2,44.569
2,-42.175454,173.91434,23204.5,0,230,65,116.886,3000,3000,2,43.224
2,-42.192952,173.88686,23204.5,0,230,65,116.886,3000,3000,2,41.882
2,-42.210535,173.85925,23204.5,0,230,65,116.886,3000,3000,2,40.542
2,-42.228112,173.83162,23204.5,0,230,65,116.886,3000,3000,2,39.205
2,-42.245682,173.80398,23204.5,0,230,65,116.886,3000,3000,2,37.872
2,-42.263245,173.77632,23204.5,0,230,65,116.886,3000,3000,2,36.543
2,-42.280801,173.74865,23204.5,0,230,65,116.886,3000,3000,2,35.219
2,-42.298261,173.72108,23204.5,0.05,230,65,116.886,3000,3000,2,33.9
2,-42.315804,173.69337,23204.5,0.14,230,65,116.886,3000,3000,2,32.586
2,-42.333341,173.66565,23204.5,0.33,230,65,116.886,3000,3000,2,31.28
2,-42.350871,173.63792,23204.5,0.67,230,65,116.886,3000,3000,2,29.982
2,-42.368394,173.61017,23204.5,1.24,230,65,116.886,3000,3000,2,28.692
2,-42.38591,173.58252,23204.5,2.03,230,65,116.886,3000,3000,2,27.414
2,-42.40333,173.55474,23204.5,2.96,230,65,116.886,3000,3000,2,26.148
2,-42.420833,173.52695,23204.5,3.82,230,65,116.886,3000,3000,2,24.898
2,-42.43833,173.49913,23204.5,4.39,230,65,116.886,3000,3000,2,23.666
2,-42.45582,173.47131,23204.5,4.49,230,65,116.886,3000,3000,2,22.457
2,-42.473303,173.44359,23204.5,4.08,230,65,116.886,3000,3000,2,21.275
2,-42.490779,173.41573,23204.5,3.3,230,65,116.886,3000,3000,2,20.126
2,-42.508159,173.38785,23204.5,2.37,230,65,116.886,3000,3000,2,19.02
2,-42.525622,173.35997,23204.5,1.51,230,65,116.886,3000,3000,2,17.967
2,-42.543078,173.33206,23204.5,0.86,230,65,116.886,3000,3000,2,16.981
2,-42.560528,173.30414,23204.5,0.43,230,65,116.886,3000,3000,2,16.081
2,-42.57797,173.27633,23204.5,0.19,230,65,116.886,3000,3000,2,15.289
2,-42.595406,173.24838,23204.5,0.08,230,65,116.886,3000,3000,2,14.633
2,-42.612745,173.22041,23204.5,0,230,65,116.886,3000,3000,2,14.142
2,-42.630167,173.19243,23204.5,0,230,65,116.886,3000,3000,2,13.844
2,-42.647583,173.16443,23204.5,0,230,65,116.886,3000,3000,2,13.76
2,-42.664991,173.13654,23204.5,0,230,65,116.886,3000,3000,2,13.895
2,-42.682393,173.10851,23204.5,0,230,65,116.886,3000,3000,2,14.24
